trade_date,symbol,bhavcopy_symbol,isin,company
2017-10-11,NTPC,NTPC,INE733E01010,NTPC Ltd.
2017-10-11,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2017-10-11,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2017-10-11,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2017-10-11,SBIN,SBIN,INE062A01020,State Bank of India
2017-10-11,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2017-10-11,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2017-10-11,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2017-10-11,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2017-10-11,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2017-10-11,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2017-10-11,UPL,UPL,INE628A01036,
2017-10-11,VEDL,VEDL,INE205A01025,
2017-10-11,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2017-10-11,YESBANK,YESBANK,INE528G01027,
2017-10-11,ZEEL,ZEEL,INE256A01028,
2017-10-12,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2017-10-12,AMBUJACEM,AMBUJACEM,INE079A01024,
2017-10-12,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2017-10-12,AUROPHARMA,AUROPHARMA,INE406A01037,
2017-10-12,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2017-10-12,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2017-10-12,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2017-10-12,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2017-10-12,BOSCHLTD,BOSCHLTD,INE323A01026,
2017-10-12,BPCL,BPCL,INE029A01011,
2017-10-12,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2017-10-12,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2017-10-12,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2017-10-12,EICHERMOT,EICHERMOT,INE066A01013,Eicher Motors Ltd.
2017-10-12,GAIL,GAIL,INE129A01019,
2017-10-12,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2017-10-12,HDFC,HDFC,INE001A01036,
2017-10-12,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2017-10-12,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2017-10-12,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2017-10-12,HINDPETRO,HINDPETRO,INE094A01015,
2017-10-12,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2017-10-12,IBULHSGFIN,IBULHSGFIN,INE148I01020,
2017-10-12,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2017-10-12,INDUSINDBK,INDUSINDBK,INE095A01012,
2017-10-12,INFRATEL,INFRATEL,INE121J01017,
2017-10-12,INFY,INFY,INE009A01021,Infosys Ltd.
2017-10-12,IOC,IOC,INE242A01010,
2017-10-12,ITC,ITC,INE154A01025,ITC Ltd.
2017-10-12,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2017-10-12,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2017-10-12,LUPIN,LUPIN,INE326A01037,
2017-10-12,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2017-10-12,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2017-10-12,NTPC,NTPC,INE733E01010,NTPC Ltd.
2017-10-12,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2017-10-12,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2017-10-12,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2017-10-12,SBIN,SBIN,INE062A01020,State Bank of India
2017-10-12,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2017-10-12,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2017-10-12,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2017-10-12,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2017-10-12,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2017-10-12,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2017-10-12,UPL,UPL,INE628A01036,
2017-10-12,VEDL,VEDL,INE205A01025,
2017-10-12,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2017-10-12,YESBANK,YESBANK,INE528G01027,
2017-10-12,ZEEL,ZEEL,INE256A01028,
2017-10-13,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2017-10-13,AMBUJACEM,AMBUJACEM,INE079A01024,
2017-10-13,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2017-10-13,AUROPHARMA,AUROPHARMA,INE406A01037,
2017-10-13,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2017-10-13,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2017-10-13,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2017-10-13,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2017-10-13,BOSCHLTD,BOSCHLTD,INE323A01026,
2017-10-13,BPCL,BPCL,INE029A01011,
2017-10-13,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2017-10-13,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2017-10-13,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2017-10-13,EICHERMOT,EICHERMOT,INE066A01013,Eicher Motors Ltd.
2017-10-13,GAIL,GAIL,INE129A01019,
2017-10-13,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2017-10-13,HDFC,HDFC,INE001A01036,
2017-10-13,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2017-10-13,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2017-10-13,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2017-10-13,HINDPETRO,HINDPETRO,INE094A01015,
2017-10-13,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2017-10-13,IBULHSGFIN,IBULHSGFIN,INE148I01020,
2017-10-13,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2017-10-13,INDUSINDBK,INDUSINDBK,INE095A01012,
2017-10-13,INFRATEL,INFRATEL,INE121J01017,
2017-10-13,INFY,INFY,INE009A01021,Infosys Ltd.
2017-10-13,IOC,IOC,INE242A01010,
2017-10-13,ITC,ITC,INE154A01025,ITC Ltd.
2017-10-13,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2017-10-13,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2017-10-13,LUPIN,LUPIN,INE326A01037,
2017-10-13,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2017-10-13,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2017-10-13,NTPC,NTPC,INE733E01010,NTPC Ltd.
2017-10-13,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2017-10-13,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2017-10-13,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2017-10-13,SBIN,SBIN,INE062A01020,State Bank of India
2017-10-13,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2017-10-13,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2017-10-13,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2017-10-13,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2017-10-13,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2017-10-13,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2017-10-13,UPL,UPL,INE628A01036,
2017-10-13,VEDL,VEDL,INE205A01025,
2017-10-13,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2017-10-13,YESBANK,YESBANK,INE528G01027,
2017-10-13,ZEEL,ZEEL,INE256A01028,
2017-10-16,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2017-10-16,AMBUJACEM,AMBUJACEM,INE079A01024,
2017-10-16,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2017-10-16,AUROPHARMA,AUROPHARMA,INE406A01037,
2017-10-16,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2017-10-16,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2017-10-16,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2017-10-16,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2017-10-16,BOSCHLTD,BOSCHLTD,INE323A01026,
2017-10-16,BPCL,BPCL,INE029A01011,
2017-10-16,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2017-10-16,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2017-10-16,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2017-10-16,EICHERMOT,EICHERMOT,INE066A01013,Eicher Motors Ltd.
2017-10-16,GAIL,GAIL,INE129A01019,
2017-10-16,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2017-10-16,HDFC,HDFC,INE001A01036,
2017-10-16,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2017-10-16,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2017-10-16,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2017-10-16,HINDPETRO,HINDPETRO,INE094A01015,
2017-10-16,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2017-10-16,IBULHSGFIN,IBULHSGFIN,INE148I01020,
2017-10-16,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2017-10-16,INDUSINDBK,INDUSINDBK,INE095A01012,
2017-10-16,INFRATEL,INFRATEL,INE121J01017,
2017-10-16,INFY,INFY,INE009A01021,Infosys Ltd.
2017-10-16,IOC,IOC,INE242A01010,
2017-10-16,ITC,ITC,INE154A01025,ITC Ltd.
2017-10-16,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2017-10-16,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2017-10-16,LUPIN,LUPIN,INE326A01037,
2017-10-16,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2017-10-16,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2017-10-16,NTPC,NTPC,INE733E01010,NTPC Ltd.
2017-10-16,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2017-10-16,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2017-10-16,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2017-10-16,SBIN,SBIN,INE062A01020,State Bank of India
2017-10-16,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2017-10-16,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2017-10-16,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2017-10-16,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2017-10-16,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2017-10-16,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2017-10-16,UPL,UPL,INE628A01036,
2017-10-16,VEDL,VEDL,INE205A01025,
2017-10-16,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2017-10-16,YESBANK,YESBANK,INE528G01027,
2017-10-16,ZEEL,ZEEL,INE256A01028,
2017-10-17,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2017-10-17,AMBUJACEM,AMBUJACEM,INE079A01024,
2017-10-17,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2017-10-17,AUROPHARMA,AUROPHARMA,INE406A01037,
2017-10-17,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2017-10-17,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2017-10-17,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2017-10-17,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2017-10-17,BOSCHLTD,BOSCHLTD,INE323A01026,
2017-10-17,BPCL,BPCL,INE029A01011,
2017-10-17,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2017-10-17,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2017-10-17,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2017-10-17,EICHERMOT,EICHERMOT,INE066A01013,Eicher Motors Ltd.
2017-10-17,GAIL,GAIL,INE129A01019,
2017-10-17,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2017-10-17,HDFC,HDFC,INE001A01036,
2017-10-17,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2017-10-17,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2017-10-17,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2017-10-17,HINDPETRO,HINDPETRO,INE094A01015,
2017-10-17,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2017-10-17,IBULHSGFIN,IBULHSGFIN,INE148I01020,
2017-10-17,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2017-10-17,INDUSINDBK,INDUSINDBK,INE095A01012,
2017-10-17,INFRATEL,INFRATEL,INE121J01017,
2017-10-17,INFY,INFY,INE009A01021,Infosys Ltd.
2017-10-17,IOC,IOC,INE242A01010,
2017-10-17,ITC,ITC,INE154A01025,ITC Ltd.
2017-10-17,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2017-10-17,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2017-10-17,LUPIN,LUPIN,INE326A01037,
2017-10-17,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2017-10-17,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2017-10-17,NTPC,NTPC,INE733E01010,NTPC Ltd.
2017-10-17,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2017-10-17,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2017-10-17,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2017-10-17,SBIN,SBIN,INE062A01020,State Bank of India
2017-10-17,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2017-10-17,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2017-10-17,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2017-10-17,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2017-10-17,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2017-10-17,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2017-10-17,UPL,UPL,INE628A01036,
2017-10-17,VEDL,VEDL,INE205A01025,
2017-10-17,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2017-10-17,YESBANK,YESBANK,INE528G01027,
2017-10-17,ZEEL,ZEEL,INE256A01028,
2017-10-18,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2017-10-18,AMBUJACEM,AMBUJACEM,INE079A01024,
2017-10-18,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2017-10-18,AUROPHARMA,AUROPHARMA,INE406A01037,
2017-10-18,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2017-10-18,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2017-10-18,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2017-10-18,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2017-10-18,BOSCHLTD,BOSCHLTD,INE323A01026,
2017-10-18,BPCL,BPCL,INE029A01011,
2017-10-18,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2017-10-18,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2017-10-18,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2017-10-18,EICHERMOT,EICHERMOT,INE066A01013,Eicher Motors Ltd.
2017-10-18,GAIL,GAIL,INE129A01019,
2017-10-18,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2017-10-18,HDFC,HDFC,INE001A01036,
2017-10-18,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2017-10-18,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2017-10-18,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2017-10-18,HINDPETRO,HINDPETRO,INE094A01015,
2017-10-18,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2017-10-18,IBULHSGFIN,IBULHSGFIN,INE148I01020,
2017-10-18,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2017-10-18,INDUSINDBK,INDUSINDBK,INE095A01012,
2017-10-18,INFRATEL,INFRATEL,INE121J01017,
2017-10-18,INFY,INFY,INE009A01021,Infosys Ltd.
2017-10-18,IOC,IOC,INE242A01010,
2017-10-18,ITC,ITC,INE154A01025,ITC Ltd.
2017-10-18,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2017-10-18,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2017-10-18,LUPIN,LUPIN,INE326A01037,
2017-10-18,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2017-10-18,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2017-10-18,NTPC,NTPC,INE733E01010,NTPC Ltd.
2017-10-18,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2017-10-18,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2017-10-18,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2017-10-18,SBIN,SBIN,INE062A01020,State Bank of India
2017-10-18,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2017-10-18,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2017-10-18,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2017-10-18,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2017-10-18,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2017-10-18,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2017-10-18,UPL,UPL,INE628A01036,
2017-10-18,VEDL,VEDL,INE205A01025,
2017-10-18,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2017-10-18,YESBANK,YESBANK,INE528G01027,
2017-10-18,ZEEL,ZEEL,INE256A01028,
2017-10-19,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2017-10-19,AMBUJACEM,AMBUJACEM,INE079A01024,
2017-10-19,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2017-10-19,AUROPHARMA,AUROPHARMA,INE406A01037,
2017-10-19,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2017-10-19,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2017-10-19,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2017-10-19,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2017-10-19,BOSCHLTD,BOSCHLTD,INE323A01026,
2017-10-19,BPCL,BPCL,INE029A01011,
2017-10-19,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2017-10-19,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2017-10-19,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2017-10-19,EICHERMOT,EICHERMOT,INE066A01013,Eicher Motors Ltd.
2017-10-19,GAIL,GAIL,INE129A01019,
2017-10-19,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2017-10-19,HDFC,HDFC,INE001A01036,
2017-10-19,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2017-10-19,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2017-10-19,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2017-10-19,HINDPETRO,HINDPETRO,INE094A01015,
2017-10-19,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2017-10-19,IBULHSGFIN,IBULHSGFIN,INE148I01020,
2017-10-19,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2017-10-19,INDUSINDBK,INDUSINDBK,INE095A01012,
2017-10-19,INFRATEL,INFRATEL,INE121J01017,
2017-10-19,INFY,INFY,INE009A01021,Infosys Ltd.
2017-10-19,IOC,IOC,INE242A01010,
2017-10-19,ITC,ITC,INE154A01025,ITC Ltd.
2017-10-19,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2017-10-19,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2017-10-19,LUPIN,LUPIN,INE326A01037,
2017-10-19,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2017-10-19,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2017-10-19,NTPC,NTPC,INE733E01010,NTPC Ltd.
2017-10-19,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2017-10-19,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2017-10-19,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2017-10-19,SBIN,SBIN,INE062A01020,State Bank of India
2017-10-19,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2017-10-19,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2017-10-19,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2017-10-19,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2017-10-19,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2017-10-19,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2017-10-19,UPL,UPL,INE628A01036,
2017-10-19,VEDL,VEDL,INE205A01025,
2017-10-19,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2017-10-19,YESBANK,YESBANK,INE528G01027,
2017-10-19,ZEEL,ZEEL,INE256A01028,
2017-10-23,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2017-10-23,AMBUJACEM,AMBUJACEM,INE079A01024,
2017-10-23,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2017-10-23,AUROPHARMA,AUROPHARMA,INE406A01037,
2017-10-23,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2017-10-23,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2017-10-23,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2017-10-23,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2017-10-23,BOSCHLTD,BOSCHLTD,INE323A01026,
2017-10-23,BPCL,BPCL,INE029A01011,
2017-10-23,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2017-10-23,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2017-10-23,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2017-10-23,EICHERMOT,EICHERMOT,INE066A01013,Eicher Motors Ltd.
2017-10-23,GAIL,GAIL,INE129A01019,
2017-10-23,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2017-10-23,HDFC,HDFC,INE001A01036,
2017-10-23,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2017-10-23,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2017-10-23,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2017-10-23,HINDPETRO,HINDPETRO,INE094A01015,
2017-10-23,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2017-10-23,IBULHSGFIN,IBULHSGFIN,INE148I01020,
2017-10-23,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2017-10-23,INDUSINDBK,INDUSINDBK,INE095A01012,
2017-10-23,INFRATEL,INFRATEL,INE121J01017,
2017-10-23,INFY,INFY,INE009A01021,Infosys Ltd.
2017-10-23,IOC,IOC,INE242A01010,
2017-10-23,ITC,ITC,INE154A01025,ITC Ltd.
2017-10-23,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2017-10-23,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2017-10-23,LUPIN,LUPIN,INE326A01037,
2017-10-23,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2017-10-23,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2017-10-23,NTPC,NTPC,INE733E01010,NTPC Ltd.
2017-10-23,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2017-10-23,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2017-10-23,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2017-10-23,SBIN,SBIN,INE062A01020,State Bank of India
2017-10-23,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2017-10-23,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2017-10-23,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2017-10-23,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2017-10-23,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2017-10-23,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2017-10-23,UPL,UPL,INE628A01036,
2017-10-23,VEDL,VEDL,INE205A01025,
2017-10-23,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2017-10-23,YESBANK,YESBANK,INE528G01027,
2017-10-23,ZEEL,ZEEL,INE256A01028,
2017-10-24,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2017-10-24,AMBUJACEM,AMBUJACEM,INE079A01024,
2017-10-24,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2017-10-24,AUROPHARMA,AUROPHARMA,INE406A01037,
2017-10-24,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
