folder_symbol,nse_symbol,isin,series,ex_date,record_date,subject,dividend_per_share,dividend_status,raw_file
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2023-09-18,18-Sep-2023,Dividend - Rs 1.25 Per Share,1.25,OK,data/raw/corporate_actions/nse_api/SAMMAANCAP/2022-09-30_2023-09-29.json
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2024-02-01,01-Feb-2024,Rights 1:2 @ Premium Rs 148/-,0.0,NONE,data/raw/corporate_actions/nse_api/SAMMAANCAP/2023-09-30_2024-09-28.json
SAMMAANCAP,SAMMAANCAP,INE148I01020,EQ,2024-09-20,20-Sep-2024,Dividend - Rs 2 Per Share,2.0,OK,data/raw/corporate_actions/nse_api/SAMMAANCAP/2023-09-30_2024-09-28.json
SBILIFE,SBILIFE,INE123W01016,EQ,2021-04-05,06-Apr-2021,Interim Dividend - Rs 2.5 Per Share,2.5,OK,data/raw/corporate_actions/nse_api/SBILIFE/2020-09-30_2021-09-29.json
SBILIFE,SBILIFE,INE123W01016,EQ,2022-03-29,30-Mar-2022,Interim Dividend - Rs 2 Per Share,2.0,OK,data/raw/corporate_actions/nse_api/SBILIFE/2021-09-30_2022-09-29.json
SBILIFE,SBILIFE,INE123W01016,EQ,2023-03-16,16-Mar-2023,Interim Dividend - Rs 2.50 Per Share,2.5,OK,data/raw/corporate_actions/nse_api/SBILIFE/2022-09-30_2023-09-29.json
SBILIFE,SBILIFE,INE123W01016,EQ,2024-03-15,16-Mar-2024,Interim Dividend - Rs 2.70 Per Share,2.7,OK,data/raw/corporate_actions/nse_api/SBILIFE/2023-09-30_2024-09-28.json
SBILIFE,SBILIFE,INE123W01016,EQ,2025-03-07,07-Mar-2025,Interim Dividend - Rs 2.70 Per Share,2.7,OK,data/raw/corporate_actions/nse_api/SBILIFE/2024-09-29_2025-09-28.json
SBILIFE,SBILIFE,INE123W01016,EQ,2026-03-06,06-Mar-2026,Interim Dividend - Rs 2.70 Per Share,2.7,OK,data/raw/corporate_actions/nse_api/SBILIFE/2025-09-29_2026-09-16.json
SBIN,SBIN,INE062A01012,EQ,2021-06-03,04-Jun-2021,Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/SBIN/2020-09-30_2021-09-29.json
SBIN,SBIN,INE062A01012,EQ,2022-05-25,-,Dividend - Rs 7.10 Per Share,7.1,OK,data/raw/corporate_actions/nse_api/SBIN/2021-09-30_2022-09-29.json
SBIN,SBIN,INE062A01012,EQ,2023-05-31,-,Dividend - Rs 11.30 Per Share,11.3,OK,data/raw/corporate_actions/nse_api/SBIN/2022-09-30_2023-09-29.json
SBIN,SBIN,INE062A01012,EQ,2024-05-22,22-May-2024,Dividend - Rs 13.70 Per Share,13.7,OK,data/raw/corporate_actions/nse_api/SBIN/2023-09-30_2024-09-28.json
SBIN,SBIN,INE062A01012,EQ,2025-05-16,16-May-2025,Dividend - Rs 15.90 Per Share,15.9,OK,data/raw/corporate_actions/nse_api/SBIN/2024-09-29_2025-09-28.json
SBIN,SBIN,INE062A01012,EQ,2026-05-15,16-May-2026,Dividend - Rs 17.35 Per Share,17.35,OK,data/raw/corporate_actions/nse_api/SBIN/2025-09-29_2026-09-16.json
SHREECEM,SHREECEM,INE070A01015,EQ,2020-02-24,25-Feb-2020,Interim Dividend - Rs 110 Per Share,110.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2019-10-01_2020-09-29.json
SHREECEM,SHREECEM,INE070A01015,EQ,2021-07-22,24-Jul-2021,Dividend - Rs 60 Per Share,60.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2020-09-30_2021-09-29.json
SHREECEM,SHREECEM,INE070A01015,EQ,2022-02-10,12-Feb-2022,Interim Dividend - Rs 45 Per Share,45.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2021-09-30_2022-09-29.json
SHREECEM,SHREECEM,INE070A01015,EQ,2022-07-13,14-Jul-2022,Dividend - Rs 45 Per Share,45.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2021-09-30_2022-09-29.json
SHREECEM,SHREECEM,INE070A01015,EQ,2023-02-16,16-Feb-2023,Interim Dividend - Rs 45 Per Share,45.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2022-09-30_2023-09-29.json
SHREECEM,SHREECEM,INE070A01015,EQ,2023-06-01,01-Jun-2023,Interim Dividend - Rs 55 Per Share,55.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2022-09-30_2023-09-29.json
SHREECEM,SHREECEM,INE070A01015,EQ,2024-02-08,08-Feb-2024,Interim Dividend - Rs 50 Per Share,50.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2023-09-30_2024-09-28.json
SHREECEM,SHREECEM,INE070A01015,EQ,2024-07-23,23-Jul-2024,Dividend - Rs 55 Per Share,55.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2023-09-30_2024-09-28.json
SHREECEM,SHREECEM,INE070A01015,EQ,2025-02-05,05-Feb-2025,Interim Dividend - Rs 50 Per Share,50.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2024-09-29_2025-09-28.json
SHREECEM,SHREECEM,INE070A01015,EQ,2025-07-21,21-Jul-2025,Dividend - Rs 60 Per Share,60.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2024-09-29_2025-09-28.json
SHREECEM,SHREECEM,INE070A01015,EQ,2025-11-03,03-Nov-2025,Interim Dividend - Rs 80 Per Share,80.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2025-09-29_2026-09-16.json
SHREECEM,SHREECEM,INE070A01015,EQ,2026-07-17,17-Jul-2026,Dividend - Rs 70 Per Share,70.0,OK,data/raw/corporate_actions/nse_api/SHREECEM/2025-09-29_2026-09-16.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2019-11-07,08-Nov-2019,Interim Dividend-Rs 5 Per Sh,5.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2019-10-01_2020-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2020-07-09,10-Jul-2020,Rights 3:26 @ Premium Rs 560/-,0.0,NONE,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2019-10-01_2020-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2020-08-11,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2019-10-01_2020-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2020-11-09,10-Nov-2020,Interim Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2020-09-30_2021-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2021-04-05,06-Apr-2021,Interim Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2020-09-30_2021-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2021-06-16,-,Annual General Meeting/Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2020-09-30_2021-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2021-11-09,10-Nov-2021,Interim Dividend - Rs 8 Per Share,8.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2021-09-30_2022-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2022-03-11,14-Mar-2022,Interim Dividend - Rs 12 Per Share,12.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2021-09-30_2022-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2022-06-15,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2021-09-30_2022-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2023-01-03,04-Jan-2023,Interim Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2022-09-30_2023-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2023-06-16,-,Annual General Meeting/Dividend - Rs 20 Per Share,20.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2022-09-30_2023-09-29.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2023-11-06,06-Nov-2023,Interim Dividend - Rs 20 Per Share,20.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2023-09-30_2024-09-28.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2024-02-06,06-Feb-2024,Interim Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2023-09-30_2024-09-28.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2024-07-23,-,Annual General Meeting/Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2023-09-30_2024-09-28.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2024-11-07,07-Nov-2024,Interim Dividend - Rs 22 Per Share,22.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2024-09-29_2025-09-28.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2025-01-10,10-Jan-2025,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,0.0,NONE,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2024-09-29_2025-09-28.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2025-01-31,31-Jan-2025,Interim Dividend - Rs 2.50 Per Share,2.5,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2024-09-29_2025-09-28.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2025-07-11,11-Jul-2025,Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2024-09-29_2025-09-28.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2025-11-07,07-Nov-2025,Interim Dividend - Rs 4.80 Per Share,4.8,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2025-09-29_2026-09-16.json
SHRIRAMFIN,SHRIRAMFIN,INE721A01013,EQ,2026-07-03,03-Jul-2026,Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/SHRIRAMFIN/2025-09-29_2026-09-16.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2020-02-17,18-Feb-2020,Interim Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2019-10-01_2020-09-29.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2020-08-19,-,Annual General Meeting/Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2019-10-01_2020-09-29.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2021-02-09,10-Feb-2021,Interim Dividend - Rs 5.50 Per Share,5.5,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2020-09-30_2021-09-29.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2021-08-23,-,Annual General Meeting/Dividend - Rs 2 Per Share,2.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2020-09-30_2021-09-29.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2022-02-09,10-Feb-2022,Interim Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2021-09-30_2022-09-29.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2022-08-19,22-Aug-2022,Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2021-09-30_2022-09-29.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2023-02-08,08-Feb-2023,Interim Dividend - Rs 7.50 Per Share,7.5,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2022-09-30_2023-09-29.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2023-07-28,28-Jul-2023,Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2022-09-30_2023-09-29.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2024-02-09,09-Feb-2024,Interim Dividend - Rs 8.50 Per Share,8.5,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2023-09-30_2024-09-28.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2024-07-12,12-Jul-2024,Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2023-09-30_2024-09-28.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2025-02-06,06-Feb-2025,Interim Dividend - Rs 10.50 Per Share,10.5,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2024-09-29_2025-09-28.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2025-07-07,07-Jul-2025,Dividend - Rs 5.50 Per Share,5.5,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2024-09-29_2025-09-28.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2026-02-05,05-Feb-2026,Interim Dividend - Rs 11 Per Share,11.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2025-09-29_2026-09-16.json
SUNPHARMA,SUNPHARMA,INE044A01028,EQ,2026-07-07,07-Jul-2026,Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/SUNPHARMA/2025-09-29_2026-09-16.json
TATACONSUM,TATACONSUM,INE192A01025,EQ,2020-06-18,-,Annual General Meeting/Dividend -Rs 2.70 Per Share,2.7,OK,data/raw/corporate_actions/nse_api/TATACONSUM/2019-10-01_2020-09-29.json
TATACONSUM,TATACONSUM,INE192A01025,EQ,2021-06-10,-,Annual General Meeting/Dividend - Rs 4.05 Per Share,4.05,OK,data/raw/corporate_actions/nse_api/TATACONSUM/2020-09-30_2021-09-29.json
TATACONSUM,TATACONSUM,INE192A01025,EQ,2022-06-09,-,Annual General Meeting/Dividend - Rs 6.05 Per Share,6.05,OK,data/raw/corporate_actions/nse_api/TATACONSUM/2021-09-30_2022-09-29.json
TATACONSUM,TATACONSUM,INE192A01025,EQ,2023-05-19,-,Annual General Meeting/Dividend - Rs 8.45 Per Share,8.45,OK,data/raw/corporate_actions/nse_api/TATACONSUM/2022-09-30_2023-09-29.json
TATACONSUM,TATACONSUM,INE192A01025,EQ,2024-05-24,24-May-2024,Dividend - Rs 7.75 Per Share,7.75,OK,data/raw/corporate_actions/nse_api/TATACONSUM/2023-09-30_2024-09-28.json
TATACONSUM,TATACONSUM,INE192A01025,EQ,2024-07-26,27-Jul-2024,Rights 1:26 @ Premium Rs 817/-,0.0,NONE,data/raw/corporate_actions/nse_api/TATACONSUM/2023-09-30_2024-09-28.json
TATACONSUM,TATACONSUM,INE192A01025,EQ,2025-05-29,29-May-2025,Dividend - Rs 8.25 Per Share,8.25,OK,data/raw/corporate_actions/nse_api/TATACONSUM/2024-09-29_2025-09-28.json
TATACONSUM,TATACONSUM,INE192A01025,EQ,2026-05-25,25-May-2026,Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/TATACONSUM/2025-09-29_2026-09-16.json
TATASTEEL,TATASTEEL,INE081A01012,EQ,2020-08-06,-,Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/TATASTEEL/2019-10-01_2020-09-29.json
TATASTEEL,TATASTEEL,INE081A01012,EQ,2021-06-17,-,Annual General Meeting/Dividend - Rs 25 Per Share,25.0,OK,data/raw/corporate_actions/nse_api/TATASTEEL/2020-09-30_2021-09-29.json
TATASTEEL,TATASTEEL,INE081A01012,EQ,2022-06-15,-,Annual General Meeting/Dividend - Rs 51 Per Share,51.0,OK,data/raw/corporate_actions/nse_api/TATASTEEL/2021-09-30_2022-09-29.json
TATASTEEL,TATASTEEL,INE081A01012,EQ,2022-07-28,29-Jul-2022,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,0.0,NONE,data/raw/corporate_actions/nse_api/TATASTEEL/2021-09-30_2022-09-29.json
TATASTEEL,TATASTEEL,INE081A01012,EQ,2023-06-22,-,Annual General Meeting/Dividend - Rs 3.60 Per Share,3.6,OK,data/raw/corporate_actions/nse_api/TATASTEEL/2022-09-30_2023-09-29.json
TATASTEEL,TATASTEEL,INE081A01012,EQ,2024-06-21,21-Jun-2024,Dividend - Rs 3.60 Per Share,3.6,OK,data/raw/corporate_actions/nse_api/TATASTEEL/2023-09-30_2024-09-28.json
TATASTEEL,TATASTEEL,INE081A01012,EQ,2025-06-06,06-Jun-2025,Dividend - Rs 3.60 Per Share,3.6,OK,data/raw/corporate_actions/nse_api/TATASTEEL/2024-09-29_2025-09-28.json
TATASTEEL,TATASTEEL,INE081A01012,EQ,2026-06-12,12-Jun-2026,Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/TATASTEEL/2025-09-29_2026-09-16.json
TCS,TCS,INE467B01029,EQ,2019-10-17,18-Oct-2019,Interim Dividend - Rs 5 Per Share And Special Dividend - Rs 40 Per Share,45.0,OK,data/raw/corporate_actions/nse_api/TCS/2019-10-01_2020-09-29.json
TCS,TCS,INE467B01029,EQ,2020-01-23,25-Jan-2020,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/TCS/2019-10-01_2020-09-29.json
TCS,TCS,INE467B01029,EQ,2020-03-19,20-Mar-2020,Interim Dividend - Rs 12 Per Share,12.0,OK,data/raw/corporate_actions/nse_api/TCS/2019-10-01_2020-09-29.json
TCS,TCS,INE467B01029,EQ,2020-06-03,04-Jun-2020,Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/TCS/2019-10-01_2020-09-29.json
TCS,TCS,INE467B01029,EQ,2020-07-16,17-Jul-2020,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/TCS/2019-10-01_2020-09-29.json
TCS,TCS,INE467B01029,EQ,2020-10-14,15-Oct-2020,Interim Dividend - Rs 12 Per Share,12.0,OK,data/raw/corporate_actions/nse_api/TCS/2020-09-30_2021-09-29.json
TCS,TCS,INE467B01029,EQ,2020-11-26,28-Nov-2020,Buyback,0.0,NONE,data/raw/corporate_actions/nse_api/TCS/2020-09-30_2021-09-29.json
TCS,TCS,INE467B01029,EQ,2021-01-14,16-Jan-2021,Interim Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/TCS/2020-09-30_2021-09-29.json
TCS,TCS,INE467B01029,EQ,2021-05-25,27-May-2021,Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/TCS/2020-09-30_2021-09-29.json
TCS,TCS,INE467B01029,EQ,2021-07-15,16-Jul-2021,Interim Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/TCS/2020-09-30_2021-09-29.json
TCS,TCS,INE467B01029,EQ,2021-10-14,19-Oct-2021,Interim Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/TCS/2021-09-30_2022-09-29.json
TCS,TCS,INE467B01029,EQ,2022-01-19,20-Jan-2022,Interim Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/TCS/2021-09-30_2022-09-29.json
TCS,TCS,INE467B01029,EQ,2022-02-22,23-Feb-2022,Buyback,0.0,NONE,data/raw/corporate_actions/nse_api/TCS/2021-09-30_2022-09-29.json
TCS,TCS,INE467B01029,EQ,2022-05-25,26-May-2022,Dividend - Rs 22 Per Share,22.0,OK,data/raw/corporate_actions/nse_api/TCS/2021-09-30_2022-09-29.json
TCS,TCS,INE467B01029,EQ,2022-07-14,16-Jul-2022,Interim Dividend- Rs 8 Per Share,8.0,OK,data/raw/corporate_actions/nse_api/TCS/2021-09-30_2022-09-29.json
TCS,TCS,INE467B01029,EQ,2022-10-17,18-Oct-2022,Interim Dividend - Rs 8 Per Share,8.0,OK,data/raw/corporate_actions/nse_api/TCS/2022-09-30_2023-09-29.json
TCS,TCS,INE467B01029,EQ,2023-01-16,17-Jan-2023,Interim Dividend - Rs 8 Per Share Special Dividend - Rs 67 Per Share,75.0,OK,data/raw/corporate_actions/nse_api/TCS/2022-09-30_2023-09-29.json
TCS,TCS,INE467B01029,EQ,2023-06-15,15-Jun-2023,Dividend - Rs 24 Per Share,24.0,OK,data/raw/corporate_actions/nse_api/TCS/2022-09-30_2023-09-29.json
TCS,TCS,INE467B01029,EQ,2023-07-20,20-Jul-2023,Interim Dividend - Rs 9 Per Share,9.0,OK,data/raw/corporate_actions/nse_api/TCS/2022-09-30_2023-09-29.json
TCS,TCS,INE467B01029,EQ,2023-10-19,19-Oct-2023,Interim Dividend - Rs 9 Per Share,9.0,OK,data/raw/corporate_actions/nse_api/TCS/2023-09-30_2024-09-28.json
TCS,TCS,INE467B01029,EQ,2023-11-24,25-Nov-2023,Buy Back,0.0,NONE,data/raw/corporate_actions/nse_api/TCS/2023-09-30_2024-09-28.json
TCS,TCS,INE467B01029,EQ,2024-01-19,19-Jan-2024,Interim Dividend - Rs 9 Per Share Special Dividend - Rs 18 Per Share,27.0,OK,data/raw/corporate_actions/nse_api/TCS/2023-09-30_2024-09-28.json
TCS,TCS,INE467B01029,EQ,2024-05-16,16-May-2024,Dividend - Rs 28 Per Share,28.0,OK,data/raw/corporate_actions/nse_api/TCS/2023-09-30_2024-09-28.json
TCS,TCS,INE467B01029,EQ,2024-07-19,20-Jul-2024,Interim Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/TCS/2023-09-30_2024-09-28.json
TCS,TCS,INE467B01029,EQ,2024-10-18,18-Oct-2024,Interim Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/TCS/2024-09-29_2025-09-28.json
TCS,TCS,INE467B01029,EQ,2025-01-17,17-Jan-2025,Interim Dividend - Rs 10 Per Share Special Dividend - Rs 66 Per Share,76.0,OK,data/raw/corporate_actions/nse_api/TCS/2024-09-29_2025-09-28.json
TCS,TCS,INE467B01029,EQ,2025-06-04,04-Jun-2025,Dividend - Rs 30 Per Share,30.0,OK,data/raw/corporate_actions/nse_api/TCS/2024-09-29_2025-09-28.json
TCS,TCS,INE467B01029,EQ,2025-07-16,16-Jul-2025,Interim Dividend - Rs 11 Per Share,11.0,OK,data/raw/corporate_actions/nse_api/TCS/2024-09-29_2025-09-28.json
TCS,TCS,INE467B01029,EQ,2025-10-15,15-Oct-2025,Interim Dividend - Rs 11 Per Share,11.0,OK,data/raw/corporate_actions/nse_api/TCS/2025-09-29_2026-09-16.json
TCS,TCS,INE467B01029,EQ,2026-01-16,17-Jan-2026,Interim Dividend Rs 11 Per Share/ Special Dividend Rs 46 Per Share,57.0,OK,data/raw/corporate_actions/nse_api/TCS/2025-09-29_2026-09-16.json
TCS,TCS,INE467B01029,EQ,2026-05-25,25-May-2026,Dividend - Rs 31 Per Share,31.0,OK,data/raw/corporate_actions/nse_api/TCS/2025-09-29_2026-09-16.json
TCS,TCS,INE467B01029,EQ,2026-07-15,15-Jul-2026,Interim Dividend - Rs 12 Per Share,12.0,OK,data/raw/corporate_actions/nse_api/TCS/2025-09-29_2026-09-16.json
TECHM,TECHM,INE669C01028,EQ,2020-03-02,03-Mar-2020,Interim Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/TECHM/2019-10-01_2020-09-29.json
TECHM,TECHM,INE669C01028,EQ,2020-07-23,-,Annual General Meeting/Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/TECHM/2019-10-01_2020-09-29.json
TECHM,TECHM,INE669C01028,EQ,2020-10-29,02-Nov-2020,Special Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/TECHM/2020-09-30_2021-09-29.json
TECHM,TECHM,INE669C01028,EQ,2021-07-23,-,Annual General Meeting/Dividend - Rs 15 Per Share Special Dividend 15 Per Share,30.0,OK,data/raw/corporate_actions/nse_api/TECHM/2020-09-30_2021-09-29.json
TECHM,TECHM,INE669C01028,EQ,2021-11-02,05-Nov-2021,Special Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/TECHM/2021-09-30_2022-09-29.json
TECHM,TECHM,INE669C01028,EQ,2022-07-21,-,Annual General Meeting/Special Dividend - Rs 15 Per Share/Dividend - Rs 15 Per Share,30.0,OK,data/raw/corporate_actions/nse_api/TECHM/2021-09-30_2022-09-29.json
TECHM,TECHM,INE669C01028,EQ,2022-11-09,10-Nov-2022,Special Dividend - Rs 18 Per Share,18.0,OK,data/raw/corporate_actions/nse_api/TECHM/2022-09-30_2023-09-29.json
TECHM,TECHM,INE669C01028,EQ,2023-07-21,-,Annual General Meeting/Dividend - Rs 32 Per Share,32.0,OK,data/raw/corporate_actions/nse_api/TECHM/2022-09-30_2023-09-29.json
TECHM,TECHM,INE669C01028,EQ,2023-11-02,02-Nov-2023,Interim Dividend - Rs 12 Per Share,12.0,OK,data/raw/corporate_actions/nse_api/TECHM/2023-09-30_2024-09-28.json
TECHM,TECHM,INE669C01028,EQ,2024-07-19,-,Annual General Meeting/Dividend - Rs 28 Per Share,28.0,OK,data/raw/corporate_actions/nse_api/TECHM/2023-09-30_2024-09-28.json
TECHM,TECHM,INE669C01028,EQ,2024-10-31,01-Nov-2024,Interim Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/TECHM/2024-09-29_2025-09-28.json
TECHM,TECHM,INE669C01028,EQ,2025-07-04,04-Jul-2025,Dividend - Rs 30 Per Share,30.0,OK,data/raw/corporate_actions/nse_api/TECHM/2024-09-29_2025-09-28.json
TECHM,TECHM,INE669C01028,EQ,2025-10-20,21-Oct-2025,Interim Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/TECHM/2025-09-29_2026-09-16.json
TECHM,TECHM,INE669C01028,EQ,2026-07-03,03-Jul-2026,Dividend - Rs 36 Per Share,36.0,OK,data/raw/corporate_actions/nse_api/TECHM/2025-09-29_2026-09-16.json
TITAN,TITAN,INE280A01010,EQ,2020-08-03,-,Annual General Meeting/Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/TITAN/2019-10-01_2020-09-29.json
TITAN,TITAN,INE280A01010,EQ,2021-07-22,-,Annual General Meeting/Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/TITAN/2020-09-30_2021-09-29.json
TITAN,TITAN,INE280A01010,EQ,2022-07-08,-,Annual General Meeting/Dividend - Rs 7.50 Per Share,7.5,OK,data/raw/corporate_actions/nse_api/TITAN/2021-09-30_2022-09-29.json
TITAN,TITAN,INE280A01010,EQ,2023-07-13,-,Annual General Meeting/Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/TITAN/2022-09-30_2023-09-29.json
TITAN,TITAN,INE280A01010,EQ,2024-06-27,-,Annual General Meeting/Dividend - Rs 11 Per Share,11.0,OK,data/raw/corporate_actions/nse_api/TITAN/2023-09-30_2024-09-28.json
TITAN,TITAN,INE280A01010,EQ,2025-07-08,08-Jul-2025,Dividend - Rs 11 Per Share,11.0,OK,data/raw/corporate_actions/nse_api/TITAN/2024-09-29_2025-09-28.json
TITAN,TITAN,INE280A01010,EQ,2026-07-09,09-Jul-2026,Dividend - Rs 15 Per Share,15.0,OK,data/raw/corporate_actions/nse_api/TITAN/2025-09-29_2026-09-16.json
TMPV,TMPV,INE155A01022,EQ,2023-07-28,-,Dividend - Rs 2 Per Share,2.0,OK,data/raw/corporate_actions/nse_api/TMPV/2022-09-30_2023-09-29.json
