date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot,need,forced_sales,fsp,qty,required_cash,free_cash,shortfall,realised_loss
2023-03-15,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-24,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2023-03-31,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-11,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-11,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2023-05-25,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2023-05-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2023-06-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2023-06-30,BAJAJFINSV,dividend,,4500.0,,,,,,0.8,,,,,,,,,,,,,,,,,,
2023-06-30,BAJFINANCE,dividend,,1000.0,,,,,,30.0,,,,,,,,,,,,,,,,,,
2023-07-20,RELIANCE,corporate_action_value_adjustment,,,,,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,
2023-07-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2023-08-14,EICHERMOT,dividend,,2275.0,,,,,,37.0,,,,,,,,,,,,,,,,,,
2023-08-21,RELIANCE,dividend,,2500.0,,,,,,9.0,,,,,,,,,,,,,,,,,,
2023-08-31,EICHERMOT,covered_call_not_available,calls_skipped_distance_cap,2275.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2023-09-01,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2023-09-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,6.0,,,,,,,,,,,,,,,,,,,,,
2023-10-26,EICHERMOT,covered_call_not_available,calls_skipped_distance_cap,2275.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2023-10-27,EICHERMOT,covered_call_not_available,calls_skipped_distance_cap,2275.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-30,EICHERMOT,covered_call_not_available,calls_skipped_distance_cap,2275.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-31,EICHERMOT,covered_call_not_available,calls_skipped_distance_cap,2275.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02,EICHERMOT,covered_call_leftover_shares,"covered 175, uncovered 2100",2275.0,,,,3550.0,1.0,,,,,,,,,,,,,,,,,,,
2023-11-03,EICHERMOT,covered_call_topup,"added 2100, covered 2275, uncovered 0",2275.0,,,,3550.0,12.0,,,,,,,,,,,,,,,,,,,
2023-11-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2023-12-12,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-21.0,1.0,,,,,,,,,,,,,,,
2023-12-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2024-01-05,NESTLEIND,corporate_action_split_bonus,,,,,,,,,0.1,0.0,10.0,,,,,,,,,,,,,,,
2024-01-05,NESTLEIND,PUT_STOP_LOSS,,,,,,2550.0,,,,,,,,,,2666.4,23266.54,27372.4,,,,,,,,
2024-01-25,DIVISLAB,put_forced_realisation,,,,,,3700.0,,,,,,,,,,,,,,,3578.9,2800.0,10402488.2248,4409255.173826508,5993233.050973492,339316.2302863998
2024-01-25,M&M,put_forced_realisation,,,,,,1660.0,,,,,,,,,,,,,,,1635.5,6300.0,10500890.14044,4069938.9435401084,6430951.196899892,154470.389798
2024-01-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2024-02-29,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,16800.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2024-03-01,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,16800.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,16800.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-05,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,16800.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,16800.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11,HINDALCO,covered_call_leftover_shares,"covered 15400, uncovered 1400",16800.0,,,,585.0,11.0,,,,,,,,,,,,,,,,,,,
2024-03-12,HINDALCO,covered_call_topup,"added 1400, covered 16800, uncovered 0",16800.0,,,,585.0,1.0,,,,,,,,,,,,,,,,,,,
2024-03-28,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,16800.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,ULTRACEMCO,covered_call_not_available,calls_skipped_distance_cap,1000.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2024-04-01,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2024-04-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2024-05-24,TATACONSUM,dividend,,9000.0,,,,,,7.75,,,,,,,,,,,,,,,,,,
2024-05-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2024-06-21,HDFCLIFE,dividend,,15400.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
2024-06-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2024-07-19,TECHM,corporate_action_value_adjustment,,,,,,,,,1.0,-28.0,1.0,,,,,,,,,,,,,,,
2024-07-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2024-08-09,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-10.5,1.0,,,,,,,,,,,,,,,
2024-08-19,RELIANCE,dividend,,4000.0,,,,,,10.0,,,,,,,,,,,,,,,,,,
2024-08-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2024-09-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2024-10-17,BAJAJ-AUTO,PUT_STOP_LOSS,,,,,,12100.0,,,,,,,,,,10119.45,10494.0575,12345.95,,,,,,,,
2024-10-24,NESTLEIND,PUT_STOP_LOSS,,,,,,2620.0,,,,,,,,,,2258.65,2286.4575,2689.95,,,,,,,,
2024-10-28,RELIANCE,corporate_action_split_bonus,,,,,,,,,0.5,0.0,2.0,,,,,,,,,,,,,,,
2024-10-29,MARUTI,PUT_STOP_LOSS,,,,,,12900.0,,,,,,,,,,11046.0,11252.3,13238.0,,,,,,,,
2024-10-31,BAJAJFINSV,put_forced_realisation,,,,,,1920.0,,,,,,,,,,,,,,,1750.75,6500.0,12531182.7264,5294785.219048105,7236397.507351894,1100644.13370425
2024-10-31,M&M,put_forced_realisation,,,,,,3050.0,,,,,,,,,,,,,,,2728.55,4200.0,12862536.1158,4194141.085343855,8668395.030456146,1350721.7264390592
2024-10-31,HINDALCO,put_forced_realisation,,,,,,710.0,,,,,,,,,,,,,,,686.05,18200.0,12974995.44796,2843419.3589047953,10131576.089055205,436109.9396762608
2024-10-31,BAJFINANCE,put_forced_realisation,,,,,,7400.0,,,,,,,,,,,,,,,6889.75,1750.0,13003110.281,2407309.419228534,10595800.861771464,893363.309409875
2024-10-31,TATASTEEL,put_forced_realisation,,,,,,157.5,,,,,,,,,,,,,,,148.56,82500.0,13047039.707625,1513946.1098186593,11533093.59780634,737905.8175966998
2024-10-31,BHARTIARTL,put_forced_realisation,,,,,,1660.0,,,,,,,,,,,,,,,1612.6,8075.0,13459474.26731,776040.2922219594,12683433.97508804,382951.00586567074
2024-10-31,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2024-11-01,ULTRACEMCO,covered_call_leftover_shares,"covered 100, uncovered 900",1000.0,,,,11400.0,2.0,,,,,,,,,,,,,,,,,,,
2024-11-01,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,ULTRACEMCO,covered_call_topup,"added 900, covered 1000, uncovered 0",1000.0,,,,11400.0,18.0,,,,,,,,,,,,,,,,,,,
2024-11-07,SHRIRAMFIN,dividend,,1500.0,,,,,,22.0,,,,,,,,,,,,,,,,,,
2024-11-14,POWERGRID,dividend,,36000.0,,,,,,4.5,,,,,,,,,,,,,,,,,,
2024-11-28,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2024-11-29,TATAMOTORS,covered_call_leftover_shares,"covered 2200, uncovered 9900",12100.0,,,,1100.0,4.0,,,,,,,,,,,,,,,,,,,
2024-11-29,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,TATAMOTORS,covered_call_topup,"added 1100, covered 3300, uncovered 8800",12100.0,,,,1100.0,2.0,,,,,,,,,,,,,,,,,,,
2024-12-03,TATAMOTORS,covered_call_topup,"added 6600, covered 9900, uncovered 2200",12100.0,,,,1100.0,12.0,,,,,,,,,,,,,,,,,,,
2024-12-04,TATAMOTORS,covered_call_topup,"added 2200, covered 12100, uncovered 0",12100.0,,,,1100.0,4.0,,,,,,,,,,,,,,,,,,,
2024-12-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2024-12-27,SHRIRAMFIN,covered_call_leftover_shares,"covered 1200, uncovered 300",1500.0,,,,3450.0,8.0,,,,,,,,,,,,,,,,,,,
2024-12-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,SHRIRAMFIN,covered_call_topup,"added 300, covered 1500, uncovered 0",1500.0,,,,3450.0,2.0,,,,,,,,,,,,,,,,,,,
2024-12-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,SHRIRAMFIN,corporate_action_split_bonus,,,,,,,,,0.2,0.0,5.0,,,,,,,,,,,,,,,
2025-01-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,ADANIPORTS,put_forced_realisation,,,,,,1180.0,,,,,,,,,,,,,,,1077.05,8800.0,10426586.65312,3251801.913329993,7174784.7397900075,906391.6751866404
2025-01-30,SUNPHARMA,put_forced_realisation,,,,,,1780.0,,,,,,,,,,,,,,,1739.1,5950.0,10634435.59738,2345410.2381433523,8289025.359236646,243488.21536607057
2025-01-30,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2025-01-31,SHRIRAMFIN,dividend,,7500.0,,,,,,2.5,,,,,,,,,,,,,,,,,,
2025-01-31,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,POWERGRID,dividend,,36000.0,,,,,,3.25,,,,,,,,,,,,,,,,,,
2025-02-07,DRREDDY,covered_call_leftover_shares,"covered 4375, uncovered 3125",7500.0,,,,1330.0,7.0,,,,,,,,,,,,,,,,,,,
2025-02-07,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,DRREDDY,covered_call_topup,"added 3125, covered 7500, uncovered 0",7500.0,,,,1330.0,5.0,,,,,,,,,,,,,,,,,,,
2025-02-10,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
