date,zero,low,base,high,stress
2023-08-02,45951712.17304993,45017584.75516656,45256112.001377754,42016345.79554209,40187127.08087072
2023-08-03,45633581.913481355,44556282.740642354,44815211.4840658,41844304.647573195,39789554.10288614
2023-08-04,45701929.64167881,44639658.38843143,44830534.06375466,42012333.87761695,39812372.8480079
2023-08-07,45799037.41965122,44865273.948638506,45027415.78406199,42182760.20199746,39996291.44286128
2023-08-08,46080434.606311634,45161622.75265504,45361157.00591407,42291424.694584884,40294649.584406786
2023-08-09,46443646.658262745,45522011.09620624,45672902.88885833,42546103.31553721,40574831.01303455
2023-08-10,46346953.57571236,45441743.97943923,45621023.43306454,42589108.56492492,40525740.72889124
2023-08-11,46105706.60886831,45114772.652501136,45350944.888702475,42379276.69281854,40277586.23212351
2023-08-14,45808701.55607879,44774468.54161508,44987604.49042089,42292085.962228686,39954893.85438721
2023-08-16,45935469.050951876,44810784.70843062,45050702.19552818,42300465.189417854,40002151.16191049
2023-08-17,45935005.0318804,44799819.37296821,45112860.37264388,42109112.442472965,40051728.89189071
2023-08-18,45677509.62997106,44445372.328365296,44799241.96238056,42139945.077900775,39761089.91027391
2023-08-21,46225624.276353866,45085231.06757711,45406736.96996366,42532687.881516024,40311016.58107312
2023-08-22,46282819.59455021,45104073.43744373,45416353.461374626,42489062.07753268,40321664.50409655
2023-08-23,46491937.28094968,45275237.848906815,45627417.11625698,42581855.407215625,40506641.966257624
2023-08-24,46440283.585760646,45214305.552113846,45564134.184780926,42445691.62063636,40448352.71770336
2023-08-25,46291563.509191476,45297656.547212325,45624279.66711669,42625699.467866376,40509083.008580826
2023-08-28,46575564.13596882,45538144.40862477,45874216.35607019,42662024.161198795,40734172.49994964
2023-08-29,47046352.28533816,46009702.322321974,46300064.24484514,42777512.29416655,41120025.94958369
2023-08-30,46890157.80436975,45893702.27864854,46120634.29828341,42883365.81130123,40965985.18938507
2023-08-31,46347125.77785568,45342296.36272417,45553526.60113896,42444250.95498441,40459603.42427433
2023-09-01,46898526.73163745,45937618.67153983,46166541.10704751,43080134.421755366,41068847.039581895
2023-09-04,46938741.01036476,46015862.84261941,46163449.87317391,43098273.54452673,41086689.324771054
2023-09-05,47039316.93838999,46066052.49488045,46264193.313553646,43164031.839539036,41161321.82221448
2023-09-06,47128256.981434256,46184907.336758375,46399435.660538696,43239543.26206187,41225959.45220066
2023-09-07,47300529.889565945,46380262.3682887,46560755.66415838,43342182.23215462,41425284.71475444
2023-09-08,47528289.41285346,46639605.08950697,46924627.07444205,43539958.74982621,41689838.85990065
2023-09-11,47857484.07838866,46987163.82233217,47222476.77537305,43803445.94560417,41949865.443191096
2023-09-12,47548933.81277834,46744687.30255094,46967902.562518105,43495805.15365346,41764760.11888093
2023-09-13,47664877.66266597,46875180.97263537,47100922.256473936,43629653.15932615,41970772.427287415
2023-09-14,47973614.37812002,47178754.83262104,47273129.607269906,43804833.712631166,42124546.11843543
2023-09-15,48170122.70920898,47260751.38254351,47387718.364935406,43932749.313577436,42188848.69234984
2023-09-18,48330103.79958608,47523391.602228105,47706615.10862865,44143525.00936678,42423208.062466875
2023-09-20,48173210.88780232,47330791.22206571,47561161.379327334,43989535.34251429,42298798.022775084
2023-09-21,48162432.66386541,47153511.412214056,47390807.32870969,43839148.72945982,42145775.14371077
2023-09-22,48129242.30604312,47292254.29254839,47481850.93516739,43837050.9141091,42250347.39758703
2023-09-25,48088049.83112584,47387331.0042163,47583704.72585475,43942957.61119504,42437208.308112286
2023-09-26,48305669.68824215,47551659.64554407,47751987.71081979,44192999.98672191,42469448.59392522
2023-09-27,48293488.661816105,47483855.97723603,47742904.60300734,44299224.90999723,42483889.0128033
2023-09-28,47897681.98885137,47048983.98626286,47254950.639381856,43884410.33625744,42167210.82445894
2023-09-29,48757854.27825852,47709417.932118036,48040310.88274764,44184839.753634684,42689874.77203535
2023-10-03,48489255.73771583,47664174.88515906,47908061.736408964,43980215.83733116,42686992.59228096
2023-10-04,48201523.861249,47202074.58137996,47526548.153191164,43867584.727014676,42218560.26471486
2023-10-05,48431337.47122571,47460072.08114298,47796954.84551077,44147328.9887874,42460123.14776511
2023-10-06,48644617.81773784,47964937.38450546,48281848.06341985,44511158.62271961,42885614.991471484
2023-10-09,48383555.31715618,47657939.20556326,48022058.544071585,44440742.391205594,42735721.15467838
2023-10-10,48849412.61045328,48055955.72372495,48455052.864702865,44791979.764267825,43139723.841287814
2023-10-11,49333289.14074537,48479925.04577286,48924741.21118391,45014823.759841084,43274927.98875236
2023-10-12,49260698.65812443,48360149.67176438,48894542.33356683,45103268.127995715,43196414.847111836
2023-10-13,49516104.912682444,48407897.10175693,49173064.98190373,45271304.118802086,43290575.66640608
2023-10-16,49700326.38816941,48573382.80390989,49304330.00493271,45304401.95938759,43328047.50721262
2023-10-17,49719032.092087395,48642256.45030846,49384231.25745037,45396116.94129365,43392091.670524806
2023-10-18,49827055.78364451,48633375.400995195,49478450.28618267,45327573.54620345,43432693.54497101
2023-10-19,49902087.46293287,48701337.15602758,49615862.09118178,45360596.77418743,43477363.1305911
2023-10-20,49761273.380044565,48494969.21546308,49562822.922499865,45366254.12531606,43295134.17742495
2023-10-23,49531118.84512611,48082398.80715142,49361537.49556762,45131359.798347324,42932961.7016875
2023-10-25,49307470.83322625,47947800.36205233,49192387.61948631,44942452.48674849,42803749.23562386
2023-10-26,48788099.31788097,47189496.91452048,48526347.775242016,44275719.81286808,42099380.53534339
2023-10-27,49326782.774867855,47646193.75379221,49080764.52876673,44830594.83875308,42655669.572304934
2023-10-30,49130517.626664065,47624435.919208184,48974406.20671746,44727726.621610604,42577697.211316235
2023-10-31,49176506.91274516,47724510.918605566,49055275.56926406,44546017.53686121,42656444.18759137
2023-11-01,49047246.67203278,47645403.73293419,48992155.22749911,44546688.83709586,42641921.39064093
2023-11-02,49376858.17122324,47910091.856195845,49285480.81477507,44889129.87277901,42930334.76690561
2023-11-03,49644435.149488166,47878915.29829401,49326581.701406136,45128764.13470447,43041723.372756824
2023-11-06,49866433.77177949,48219196.58127983,49650391.50953527,45423640.39967249,43169168.62920088
2023-11-07,49844796.41697957,48280851.299148165,49662447.34398493,45394452.41692252,43284639.403703555
2023-11-08,49978489.54170936,48472631.336155996,49802023.47807415,45490958.57737231,43364740.408010915
2023-11-09,50034959.39605998,48459674.19236396,49914181.16185987,45522671.38109659,43392700.392166615
2023-11-10,50078988.48012255,48541797.36783269,50029267.89539902,45620638.32817005,43497281.856214345
2023-11-13,50232257.17171954,48625612.85220319,50109448.99544764,45772074.09966227,43564006.93816459
2023-11-15,50438747.92881639,48721781.75807613,50244578.61135083,46039732.39164918,43732707.95600773
2023-11-16,50459127.3927004,48819064.3501409,50393389.64437896,46231345.450088575,43874618.30015023
2023-11-17,50492177.33693465,48660047.26189124,50432610.97755937,46166272.65240057,43615123.87449063
2023-11-20,50459938.61096194,48565314.45638122,50360165.87772855,46169757.94117877,43575731.2882368
2023-11-21,50542669.22723608,48679683.647299066,50480937.16191733,46304857.96950497,43653739.033675015
2023-11-22,50599275.32431692,48768708.158206284,50564713.7465436,46352920.89207803,43658242.00952989
2023-11-23,50411989.402295806,48585737.989163645,50409248.131664455,46378364.20897284,43546487.71584518
2023-11-24,50534983.9612641,48696478.14023197,50570402.81733698,46400956.67026434,43696998.6526647
2023-11-28,50582412.87146047,48878335.02519235,50665486.51246218,46538641.84331678,43848034.57213479
2023-11-29,50722567.336198375,49041084.27736288,50764310.20140704,46631236.27726613,44020714.161869556
2023-11-30,50641286.00597125,48954622.056199096,50657115.428885184,46487049.99314994,43884770.418036886
2023-12-01,50693980.54016735,49091264.664828904,50638240.82320239,46541592.5843906,44019307.984201744
2023-12-04,51295900.22361446,49279630.40390543,51240629.88157548,46562397.58475448,44147992.86099154
2023-12-05,51301074.76115901,49382310.27977165,51235261.2011666,46631163.30436659,44248945.14343491
2023-12-06,51472695.98624374,49540069.01009844,51360819.31627221,46734065.49171182,44361842.35505727
2023-12-07,51465055.149190135,49504154.09514383,51366665.477234356,46732029.14706978,44336319.49608327
2023-12-08,51520913.50031974,49576633.035165906,51434520.93439517,46827919.27072014,44417545.316737585
2023-12-11,51530933.619223006,49807823.920936555,51362472.69550014,46808869.04738754,44549207.56825962
2023-12-12,51702686.22533687,49828565.7826724,51551672.83985108,46850996.296165645,44582526.85900038
2023-12-13,52032833.02124241,50055101.50067591,51874437.28211205,47104198.7646351,44782612.33049337
2023-12-14,52125506.50726152,50143396.07520547,51972498.52262556,47244271.453075886,44870318.98296353
2023-12-15,52236854.183716185,50280567.00651949,52024204.061734185,47293578.11176803,44960426.81663584
2023-12-18,52212677.28535295,50242753.871590376,52021571.075873345,47320152.49943883,44951948.8619343
2023-12-19,52227769.22580426,50263042.73185173,52091651.31176112,47433352.54109722,45010876.421990514
2023-12-20,51507434.10830173,49637680.45019025,51505794.59795766,47090809.05440778,44549133.9143743
2023-12-21,51892430.683167696,49959212.02686468,51869099.68480595,47394434.53965089,44808853.8393109
2023-12-22,52137108.950724564,50166984.962133765,52096026.57264901,47559033.99710694,44985338.69702558
2023-12-26,52240561.29300549,50298019.638624035,52179873.82937271,47628041.466904804,45091335.359897986
2023-12-27,52419253.02691929,50449084.369196,52374214.72527776,47825132.03794997,45238128.63353121
2023-12-28,52569372.19189934,50586372.19319198,52493033.16067675,47896575.00254434,45322783.66803686
2023-12-29,52526537.53183204,50540206.906518474,52456302.165562466,47867472.42066465,45273131.067762464
2024-01-01,52624302.98665046,50610818.79964085,52469779.002681874,47796372.36771723,45142067.79843161
2024-01-02,52552174.307532,50551896.4517544,52420280.49582173,47789389.76030451,45101449.44246098
2024-01-03,51976554.46595363,49990042.86463095,51885910.937192194,47372212.316427305,44637308.55670913
2024-01-04,52275666.46217055,50277267.28851105,52191587.077069566,47682694.0363553,44913475.39140889
2024-01-05,52206431.485695586,50210420.316983104,52151335.64346925,47670618.676893674,44867261.98221116
2024-01-08,51599424.97963883,49629397.57964279,51621127.376347035,47287297.207920246,44397138.9185037
2024-01-09,51815640.151523046,49841605.86048647,51841391.876656674,47514011.78730919,44576029.46886806
2024-01-10,52022187.90991729,50045414.150925286,52053117.82424434,47716967.77941074,44751834.9882409
2024-01-11,52071273.25507655,50085746.201199554,52061291.46938616,47694555.18449442,44773629.22685481
2024-01-12,52330977.437255874,50332872.01154964,52322231.56235831,47926179.00282981,44992672.184942394
2024-01-15,52389841.495619275,50358580.72354855,52420546.18559445,47993828.44840002,45056615.96832419
2024-01-16,52286487.277664594,50264195.32588488,52322485.82182169,47920459.171629846,44963828.80593528
2024-01-17,51123048.148005754,49141907.43949939,51176428.157260776,46928465.05945991,43975007.864183664
2024-01-18,50917067.85689809,48945992.06463272,50997639.44218821,46802332.3621601,43815799.39330223
2024-01-19,52234927.654596984,50181862.95152555,52349815.92688053,47991699.83000036,44983685.89352392
2024-01-23,49977344.7016405,47997064.04709777,50150288.91581578,46058176.61300167,43067230.52975502
2024-01-24,51829886.19567124,49754678.744954854,52033013.90182216,47726806.15897243,44689825.63758922
2024-01-25,51652174.41016385,49563082.77405962,51858857.5852578,47601986.179268375,44524797.56977178
2024-01-29,51662310.45875724,49976110.50476902,51860563.25842689,47931851.855046734,44741801.62383984
2024-01-30,51508819.64991896,49521169.78941187,51618443.96947373,47558315.92410727,44442336.35090163
2024-01-31,52105151.39802839,50016311.575302504,52282433.93299605,48093362.20238246,44853664.17431313
2024-02-01,52041719.859611735,49884944.99096557,52338536.49047501,48017402.410004735,44611692.04166781
2024-02-02,52478062.6283079,50214212.07397684,52562321.475555375,48303703.2735717,45033235.96364388
2024-02-05,51343542.35277718,49166915.73523769,52117809.21833433,47879970.16313297,44222672.864052504
2024-02-06,52240033.262921005,50131636.86810894,52890394.58685391,48771001.758619525,44920711.9653617
2024-02-07,52453099.64622282,50394458.388687804,53116810.051293306,49121258.53720055,45389224.861532256
2024-02-08,52190681.5027738,49814767.79704898,52666480.611671016,48714437.99891132,44922042.80257282
2024-02-09,51902070.082665116,49434011.34326717,52206948.76800551,48237571.393787116,44580543.28849202
2024-02-12,51955360.992633685,49446210.64571698,52311888.52493484,48130132.12801547,44429251.13091149
2024-02-13,51266257.716524765,49789115.743886374,51410167.065225914,47137763.75579843,43688198.0464058
2024-02-14,51329054.91421229,49801398.73028651,51492130.70156624,47070648.06692292,43578480.006822
2024-02-15,51518000.08578753,50272235.854992196,51968431.933974326,47553471.31142424,43740660.762168735
2024-02-16,51825428.23134178,50663350.868078224,52319708.26246868,47920057.23933774,44109987.81245467
2024-02-19,51821972.84021552,50714297.072701864,52235477.536266044,47850238.07342076,44011264.09815605
2024-02-20,51854825.382325105,50842934.88983314,52285561.74923505,48000435.985230334,44147703.82825939
2024-02-21,51508670.89887041,50645261.845718995,52051438.5583829,47899730.330628805,44029588.603345245
2024-02-22,51683420.63994285,50644526.69043433,52252435.46372812,48081347.35965155,44185190.92342225
2024-02-23,51739793.35563384,50718401.92405406,52301872.465289265,48131714.57233395,44205498.288499095
2024-02-26,51187654.17683678,50532010.04185121,51717851.25867604,47677838.011466235,43710758.01875515
2024-02-27,51301906.291642115,50691914.33161305,51796708.64523059,47965580.95903494,44025439.31389203
2024-02-28,50982306.381523326,50357631.51065401,51535626.12809378,47693994.090440266,43465048.154072106
2024-02-29,51017434.446571946,50571629.576343894,51395946.86349774,47802430.24409363,43572639.53930405
2024-03-01,51517222.66994832,51062272.29226481,51865909.45460745,48496154.64467321,44670060.50863763
2024-03-04,51986911.52821052,51274355.75144958,52316590.41775069,48781444.843159884,44868117.44138042
2024-03-05,51931267.4485367,51205102.82339867,52284174.097788826,48653657.52599455,44714269.26899718
2024-03-06,52429791.362323746,51167219.57154214,52719030.87805768,48727032.15557165,44714297.41644764
2024-03-07,52910205.769665256,51312358.8460462,53152433.25867112,48965419.0820139,45126286.88374505
2024-03-11,52804955.63653259,51243255.90017,53051997.32787086,48939159.852649614,45073440.32329712
2024-03-12,52532518.64231397,50929703.107973665,52703074.233601734,48570179.15789694,44865223.26250852
2024-03-13,50405349.31562022,48558825.14313583,50254968.12323258,46550599.404244594,43871067.57571646
2024-03-14,52085930.485186346,50394471.055822946,52274992.61597979,48438253.30010724,44586380.71041546
2024-03-15,52198894.65110649,50382589.34620151,52382550.21195778,48449471.845608115,44557767.66661909
2024-03-18,52378146.13821152,50538744.65091112,52611487.30992748,48698234.7313952,45010918.74978458
2024-03-19,51786994.79020701,49612068.60322122,51960934.81962982,48091575.526311845,44818668.49210171
2024-03-20,51526173.93902752,49729274.03405558,51727442.93313534,47969487.571483135,44613215.805991314
2024-03-21,52337238.5847673,50829081.24358091,52646641.6505586,48943176.167032465,45198148.19146697
2024-03-22,52878738.72752061,51665455.63196388,53244830.97201417,49662241.71308321,45759530.64854228
2024-03-26,52920366.28696522,51451334.701593384,53345155.67442411,49826199.49978553,45842078.263296396
2024-03-27,52528321.41563499,51210426.83576545,53024895.51707275,49688584.149454206,45851811.078492165
2024-03-28,53261865.38628424,52105715.79419592,53868274.3088415,50371670.11606503,46381538.96536911
2024-04-01,53881441.16898781,52382831.66063656,54428028.064719394,50685537.28101537,47284563.41095089
2024-04-02,54351981.31859705,52774933.22142874,54893243.13502096,51077020.739097185,47428107.58519997
2024-04-03,54338878.48707281,52572889.41483288,54873491.851096824,50946036.90822931,47311788.313415796
2024-04-04,54464049.30232531,52649090.811334245,54988031.40802255,50963801.73734929,47353604.635765284
2024-04-05,54433962.36982762,52389642.35238845,54947613.736843914,50729096.58380389,47131112.90156522
2024-04-08,54999851.779226765,52988607.60957438,55530472.5391488,51243644.27532282,47552134.82942583
2024-04-09,55115365.756061465,52896287.629691176,55652692.9559118,51279470.39146892,47612423.469283
2024-04-10,55204557.58538397,52898418.64496894,55744871.64482696,51463430.32520187,47716747.70277314
2024-04-12,55106730.84909984,52551448.81608982,55634360.06706432,51137300.02794238,47328729.207092375
2024-04-15,54990543.21017212,52035443.77019754,55517035.3339495,50930451.788179986,47173342.05080736
2024-04-16,54953339.15523133,51709390.2585105,55484018.65665062,50808825.628292255,46926837.84671633
2024-04-18,54952305.400992475,51704793.62716301,55478670.0970763,50732581.1443975,46879405.22631182
2024-04-19,55163216.504611194,51796218.70375961,55702034.98741537,50972175.73843192,47226694.20396025
2024-04-22,55625472.92436074,52806697.22268625,56173598.47643049,51522010.6248112,47526558.6189011
2024-04-23,55625174.2399805,52774957.08516446,56177519.20758772,51431491.64136537,47413318.92265337
2024-04-24,55267356.10875563,52495137.39450942,55820646.71161667,51226304.82621388,47689691.87055057
2024-04-25,55050781.40770431,52599023.76059318,55605127.31553924,51127989.77421694,47598318.73627822
2024-04-26,54889541.48862754,52771821.84241552,55437904.423728615,50972238.70046554,47481950.10846825
2024-04-29,54660698.537314124,52524427.687225804,55158899.3433211,50867893.87561484,47296537.052128315
2024-04-30,55005305.876097605,52960368.82380977,55503367.283658646,51032492.71737934,47565573.680463165
2024-05-02,54935999.22910947,52811042.85344727,55439043.12679141,50857688.11011362,47629931.48784898
2024-05-03,54632992.355513155,52595544.85627351,55130581.39885367,50507119.50894691,47249354.61404447
2024-05-06,54152395.4299383,52166395.38636882,54644669.96664427,50163872.17857541,46786944.61693822
2024-05-07,53433763.48399646,51608259.66816385,53916329.49155801,49625534.04200274,46110138.15947057
2024-05-08,54098239.02072923,51852761.70735999,54591159.01795722,49927395.39703639,46425931.49423055
2024-05-09,52688029.5403709,51346942.754006155,53162756.04607976,48869982.49381733,45372597.12141626
2024-05-10,53647246.2931558,51883446.55815128,54137188.07616355,49617514.08248655,46193430.04122582
2024-05-13,54275851.50164332,52364342.493230365,54766159.17301252,50107639.82458202,46742191.929120556
2024-05-14,54580816.93864192,52622291.07771396,55080563.71260709,50441261.881791435,47207391.5208128
2024-05-15,54555642.359955944,52279252.41994128,55055350.755353,50324119.68159434,47292602.15611999
2024-05-16,55293977.76582,52908872.76996132,55799075.301488414,51048566.97413188,47754701.33524048
2024-05-17,55440964.40646872,53093908.37782308,55952013.601251565,51327211.25954522,48063850.30837266
2024-05-21,55715805.90914106,53094064.340833016,56230846.815768175,51407165.12326655,48239719.12774187
2024-05-22,56095012.475825526,53342263.73834446,56612481.38581461,51782130.624329746,48442022.07271854
2024-05-23,56318877.7787032,53788238.39399175,56837398.4609188,52142886.86911614,48801112.31289781
2024-05-24,56208665.568009034,53713492.05782394,56728573.041319296,52041617.6077671,48815196.09847835
2024-05-27,56269756.62115154,53683509.04925796,56789890.77436098,52035729.553870365,48936254.34201984
2024-05-28,56750189.02529789,54061189.66365601,57271541.29509966,52461171.60999516,49269727.31059641
2024-05-29,56340343.92007307,53587344.28950975,56862531.82535326,52059721.913464844,49115877.575567976
2024-05-30,55848014.12571289,53240832.926868856,56371116.435361154,51512291.304421484,48643065.612133436
2024-05-31,55575386.831334196,53356350.77605578,56090995.51000901,51286722.77908296,48479614.92959619
2024-06-03,55716770.31282083,54047581.55671762,56230805.26271305,51711713.99737746,48777501.88077532
2024-06-04,55499889.52639222,52988529.00871985,55958802.568829425,50421345.89546606,47223092.36611768
2024-06-05,57858690.33621082,54970364.25750807,58368743.532671675,52403599.38490829,48943217.25665152
2024-06-06,58151466.9610223,55095722.303137824,58658240.330246136,52635479.46576801,49169426.55249941
2024-06-07,58771114.400979176,55535158.14566465,59283147.961708784,53337511.13810912,49907346.503783986
2024-06-10,58999119.16674354,55802861.564102985,59512040.85822938,53641933.42976824,50199672.07431564
2024-06-11,59037102.368349686,55866478.59460698,59550424.326337054,53647520.21848215,50173337.148205414
2024-06-12,59074473.88586401,56033497.17228587,59590813.629113264,53737658.59899698,50326271.62814521
2024-06-13,59593656.21943918,56441656.04719526,60116626.266714156,54193218.571376696,50810110.51425777
2024-06-14,59748879.36922787,56698205.219390765,60274464.739295945,54363721.38568525,50990488.80666585
2024-06-18,59854405.23384762,56731685.423649326,60379874.47017158,54371801.51089077,50884760.85197154
2024-06-19,59412642.46607851,56276092.92970706,59930704.619064,54010363.53541938,50695761.176962554
2024-06-20,59439635.5154395,56341790.73723853,59966460.60387495,54006478.40226081,50708680.908986084
2024-06-21,59325926.88208347,56120201.34630013,59858277.42476083,53863547.36147909,50740505.04816507
2024-06-24,59641426.927480996,56342477.57140258,60175791.389270514,54152623.77472301,50860504.2109119
2024-06-25,59864643.56597462,56501485.13862694,60400108.55719849,54362409.44368282,51121682.157497495
2024-06-26,59741278.523826055,56399970.50897365,60275609.0632938,54296649.20657286,51132753.2630094
2024-06-27,59905678.3436241,56402476.69852709,60443269.45014879,54338197.28695688,51181592.89649055
2024-06-28,60074032.15325001,56567938.09442722,60607294.23940652,54484950.01063815,51212355.925030425
2024-07-01,60170089.770909585,56642394.46801918,60663761.54045578,54501911.29955549,51147944.99874596
2024-07-02,59972772.564572185,56439047.03881379,60462628.333024554,54309133.649378695,50936123.9261065
2024-07-03,60769086.68522693,57211538.31200005,61265461.47019458,55047128.4339896,51502061.823484436
2024-07-04,60939342.13311915,57369065.787800245,61438185.95221444,55201364.403607234,51714011.19115156
2024-07-05,61282993.90849421,57686714.4664367,61785894.27933277,55513835.308450684,51935665.77937968
2024-07-08,61649259.467804186,58034272.861522,62151987.04672918,55842427.82931582,52137125.20656264
2024-07-09,61701175.30482869,58079612.60306026,62205087.00598223,55889152.22659647,52283491.92893799
2024-07-10,61939726.22056344,58302254.79854695,62446299.56157744,56097774.0601988,52251041.37323403
2024-07-11,61783082.2152541,58145838.198204644,62287810.963763714,55954390.830342144,52208652.2897229
2024-07-12,62133062.03914634,58480581.55225596,62638287.462790005,56271802.537245855,52418508.428676754
2024-07-15,62373181.74916503,58702627.728258766,62883018.501135916,56489848.71889631,52699573.76374995
2024-07-16,62685586.891583905,59001493.40144334,63197252.88926538,56764187.674377434,52854119.54446946
2024-07-18,62898873.58728282,59199742.158826925,63410936.861694954,56953929.21105501,53037086.55356139
2024-07-19,62407923.97148538,58765180.1989789,62914109.044578835,56532245.48054834,52437600.506305195
2024-07-22,62570599.11759873,58920445.43796254,63081629.63972977,56685951.60457798,52872589.288468525
2024-07-23,62971197.32721383,59297679.553487115,63486365.96869412,57048647.62879672,53257434.14060608
2024-07-24,63439649.36898203,59614384.876079686,63956678.64748916,57349214.84241104,53489626.718478255
2024-07-25,63104533.24907832,59269509.93189212,63622031.93229315,57009483.39251144,53205945.56667238
2024-07-26,63292256.52871287,59435527.60087976,63799928.34161176,57161056.07020257,53539755.16250585
2024-07-29,63341283.78142059,59452145.61439714,63801850.92809465,57115556.03617359,53446193.154347986
2024-07-30,63320848.49530666,59435715.7293153,63786327.43498843,57101853.46421935,53403309.63415602
2024-07-31,63431747.25529607,59541552.3051375,63898400.50449356,57202878.46971914,53586106.88793808
2024-08-01,63827207.561628416,59913087.8420876,64290532.6368527,57543642.55288143,53870603.66583724
2024-08-02,63056158.32984628,59182246.17287624,63503821.31047544,56846367.211296506,53252040.088242054
2024-08-05,60233725.90081179,56519393.68397575,60628020.1456258,54261574.41278023,51026925.35452687
2024-08-06,60086457.69146399,56370613.95704923,60488157.405651875,54126057.24010925,50861911.026101284
2024-08-07,61907003.98846709,58090793.653887436,62328826.68803054,55766190.76031247,52387509.94791137
2024-08-08,61494073.79204962,57707646.774703875,61905606.99299325,55417312.673588686,52066035.8700936
2024-08-09,62935775.35244014,59062899.0697121,63376239.070771486,56715289.33013673,53106495.04278447
2024-08-12,63162267.304721564,59292907.97795288,63611205.12324733,56953130.38019296,53449466.06279253
2024-08-13,62825355.89394452,58969511.97122346,63269089.29390847,56629170.7612205,53086461.98847365
2024-08-14,63191029.74111883,59315581.13975402,63646321.238543056,56962727.43651446,53208077.41534616
2024-08-16,64288879.70182784,60359809.07776268,64763722.42622261,57956759.52603332,54108421.021747276
2024-08-19,64408806.81834565,60458998.91390119,64885276.479363725,58054038.303298905,54195501.56513721
2024-08-20,64936528.06215993,60962157.823163584,65414898.41682035,58547489.08311279,54657635.4822664
2024-08-21,65110409.817182444,61129873.41067205,65589090.88152769,58706116.110076,54833575.15295014
2024-08-22,65033966.08364259,61054375.92664091,65509745.37371809,58624940.58438812,54764391.827325515
2024-08-23,65180846.111769825,61192268.37128453,65660876.14362392,58754659.40624873,54917049.25552961
2024-08-26,65583803.731841326,61569276.74188285,66067448.53718493,59120569.16507505,55218968.80203946
2024-08-27,65581226.80824356,61576935.65272642,66063429.91957951,59127689.77852732,55215544.24651839
2024-08-28,65498759.39746067,61494225.24331703,65981628.33085191,59043048.09052658,55153770.445511825
2024-08-29,65884153.99972237,61851339.26386927,66369881.27123475,59395929.60127264,55450292.40240838
2024-08-30,65776119.3949709,61750864.86371751,66254958.89023444,59285105.73087299,55333090.39447217
2024-09-02,66006249.754887156,61952861.43087436,66445981.27396275,59435708.26922286,55412871.06543414
2024-09-03,66119131.88461392,62063510.159565374,66561004.34687528,59542849.561003566,55508707.0393761
2024-09-04,65879234.088948,61837225.12517628,66319877.5095707,59332293.253556095,55314785.326735854
2024-09-05,65863092.6181303,61829291.32793204,66307943.26229268,59308258.09708973,55289470.92770681
2024-09-06,64833102.47240176,60862508.768057644,65268311.60528492,58393869.0918138,54434605.0924824
2024-09-09,64912402.261206634,60943342.30121912,65348558.155803666,58468769.28018541,54508097.02880348
2024-09-10,65286218.667521834,61296915.9423995,65726343.11158334,58792146.13113688,54817375.45015201
2024-09-11,64142568.90013146,60235410.8220752,64577655.65885233,57767991.63432587,53876303.68627277
2024-09-12,65494999.20927671,61499475.69047146,65939772.047854625,58979177.03996193,54998592.98735942
2024-09-13,65731745.84519886,61725461.797813565,66175749.77883423,59200891.09825465,55204183.35360563
2024-09-16,65751933.48401986,61749021.33735337,66196250.74843719,59221162.98173172,55224617.64840411
2024-09-17,65623112.92873877,61627369.90205623,66066391.34903462,59104729.15211864,55119369.77664471
2024-09-18,65069863.70144136,61118685.95683184,65505304.54282999,58661013.97621064,54701674.22101371
2024-09-19,65056235.80236915,61092498.251905724,65481006.58006758,58615177.454217546,54663889.731705
2024-09-20,65867227.98176369,61856020.53750345,66304878.71099171,59342508.33634922,55337815.058912516
2024-09-23,66329202.25607241,62292132.36654501,66777651.63555688,59762428.19574822,55723446.74066563
2024-09-24,66553359.75102535,62504823.36581752,67006752.89293793,59958761.19584834,55904242.585295886
2024-09-25,66524846.075653374,62481081.85674221,66981161.74522771,59932840.35112298,55883220.747412436
2024-09-26,67014896.425612055,62932551.26083866,67475717.13808456,60355741.321015984,56273148.894809425
2024-09-27,67300857.35456371,63184484.34941565,67749159.22093278,60590541.194445014,56474015.74061264
2024-09-30,66769721.41606909,62671612.8312809,67156010.85976061,60001496.83062405,55817661.96148655
2024-10-01,66711046.27301204,62624786.41661635,67100579.89065395,59957792.28969395,55778028.00182991
2024-10-03,64514868.002056435,60591651.844760135,64904683.48521705,57982464.560398266,53937026.034053005
2024-10-04,63367507.58935674,59516163.17742021,63758502.78082259,56936892.29920841,52960453.995826975
2024-10-07,62965752.56173753,59141624.47954009,63350184.41645145,56563550.109508835,52605995.98824175
2024-10-08,62949785.847000904,59100791.80168196,63325374.96113667,56556409.807404,52600684.34335601
2024-10-09,63692719.119966455,59805450.30937571,64073033.00631057,57222408.120711535,53209843.73490108
2024-10-10,64079644.8808532,60179853.75283113,64467286.052194424,57575062.549628824,53536085.41306034
2024-10-11,64144926.87988019,60252254.63225805,64538460.34900956,57637038.09435327,53599061.878017224
2024-10-14,63971280.34203918,60098262.07908286,64367508.24291285,57494190.57654044,53471148.13383116
2024-10-15,62489511.04516092,58711710.203864895,62879781.29500269,56166676.83587575,52226197.4972629
2024-10-16,62212225.48751864,58441893.26566798,62602448.09913086,55907926.71200569,51984734.14840982
2024-10-17,58636299.11296389,55019130.25670932,58956120.60649198,52572755.795851335,48743191.83995179
