date,nav,nav_index,daily_return,cumulative_return,drawdown,daily_pnl,cash,stock_value,option_liability,borrowed,option_premium,option_buyback,stock_bought_on_assignment,stock_sold_on_call_away,stock_sold_other,dividends_and_distributions,transaction_costs,cash_interest,financing_cost,n_short_puts,n_covered_calls,n_stock_names,n_active_names,notional_exposure,gross_exposure_x_nav,margin_utilization,bench_nifty_50_tri_bh_nav,bench_nifty_50_tri_bh_index,bench_equal_weight_top_20_nav,bench_equal_weight_top_20_index
2024-09-06,70922797.573515,354.613988,-0.012183,2.546140,-0.016871,-874676.102063,48210980.073515,24787633.750000,2075816.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8766.397937,0.000000,14,1,2,16,244708433.750000,3.450349,0.684216,43206582.397673,216.032912,37019623.622117,185.098118
2024-09-09,71015221.550285,355.076108,0.001303,2.550761,-0.015590,92423.976771,48237284.050285,24840646.250000,2062708.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26303.976771,0.000000,14,1,2,16,244761446.250000,3.446605,0.683512,43353071.313212,216.765357,36933943.430996,184.669717
2024-09-10,71524520.576371,357.622603,0.007172,2.576226,-0.008530,509299.026085,48246056.826371,25255800.000000,1977336.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8772.776085,0.000000,14,1,2,16,245176600.000000,3.427868,0.680044,43535093.277180,217.675466,36988115.263936,184.940576
2024-09-11,70227366.197936,351.136831,-0.018136,2.511368,-0.026511,-1297154.378435,48254831.197936,25031602.500000,3059067.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8774.371565,0.000000,14,1,2,16,244952402.500000,3.487991,0.688886,43321883.274990,216.609416,36899174.046053,184.495870
2024-09-12,71750917.165271,358.754586,0.021695,2.587546,-0.005392,1523550.967335,48263607.165271,25546888.750000,2059578.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8775.967335,0.000000,14,1,2,16,245467688.750000,3.421109,0.678481,44139799.239448,220.698996,37540696.985881,187.703485
2024-09-13,72406058.478665,362.030292,0.009131,2.620303,0.000000,655141.313395,48272384.728665,26110071.250000,1976397.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8777.563395,0.000000,14,1,2,16,246030871.250000,3.397932,0.674127,44083466.357792,220.417332,37613323.206528,188.066616
2024-09-16,72608759.707900,363.043799,0.002800,2.630438,0.000000,202701.229235,48298722.207900,26312491.250000,2002453.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26337.479235,0.000000,14,1,2,16,246233291.250000,3.391234,0.672731,44130828.140207,220.654141,37510640.983932,187.553205
2024-09-17,72455121.157566,362.275606,-0.002116,2.622756,-0.002116,-153638.550334,48307506.157566,26326272.500000,2178657.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8783.949666,0.000000,14,1,2,16,246247072.500000,3.398615,0.673709,44191295.222948,220.956476,37527935.676266,187.639678
2024-09-18,71882385.454744,359.411927,-0.007905,2.594119,-0.010004,-572735.702822,48316291.704744,26182866.250000,2616772.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8785.547178,0.000000,14,1,2,16,246103666.250000,3.423699,0.677459,44120041.740206,220.600209,37475654.519298,187.378273
2024-09-19,71890908.849724,359.454544,0.000119,2.594545,-0.009887,8523.394980,48325078.849724,26124077.500000,2558247.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8787.144980,0.000000,14,1,2,16,246044877.500000,3.422476,0.677378,44186563.729354,220.932819,37354881.728039,186.774409
2024-09-20,72534680.092797,362.673400,0.008955,2.626734,-0.001020,643771.243073,48333867.592797,26260065.000000,2059252.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8788.743073,0.000000,14,1,2,16,246180865.000000,3.393975,0.673117,44838713.455361,224.193567,37682188.565926,188.410943
2024-09-23,72770132.367167,363.850662,0.003246,2.638507,0.000000,235452.274369,48360238.617167,26206410.000000,1796516.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26371.024369,0.000000,14,1,2,16,246127210.000000,3.382256,0.671514,45096181.661246,225.480908,37883611.202646,189.418056
2024-09-24,73085946.254646,365.429731,0.004340,2.654297,0.000000,315813.887479,48369033.754646,26196813.750000,1479901.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8795.137479,0.000000,14,1,2,16,246117613.750000,3.367509,0.669452,45098570.831279,225.492854,37935356.441018,189.676782
2024-09-25,72984597.991671,364.922990,-0.001387,2.649230,-0.001387,-101348.262975,48377830.491671,26509892.500000,1903125.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8796.737025,0.000000,14,1,2,16,246430692.500000,3.376475,0.670080,45209433.005447,226.047165,37913224.136285,189.566121
2024-09-26,73523630.181372,367.618151,0.007386,2.676182,0.000000,539032.189701,46619462.681372,26904167.500000,0.000000,0.000000,0.000000,0.000000,-17902500.000000,16275000.000000,0.000000,0.000000,-139666.147161,8798.336862,0.000000,0,0,2,2,26904167.500000,0.365925,0.073185,45577821.943590,227.889110,38340637.443092,191.703187
2024-09-27,73521303.144086,367.606516,-0.000032,2.676065,-0.000032,-2327.037286,46865348.144086,26899770.000000,243815.000000,0.000000,237719.625000,0.000000,0.000000,0.000000,0.000000,0.000000,-312.709854,8478.547567,0.000000,0,1,2,2,26899770.000000,0.365877,0.072512,45513267.506234,227.566338,38466648.537797,192.333243
2024-09-30,73221477.337863,366.107387,-0.004078,2.661074,-0.004110,-299825.806223,49312483.587863,26580462.500000,2671468.750000,0.000000,2424821.465000,0.000000,0.000000,0.000000,0.000000,0.000000,-3255.819369,25569.798147,0.000000,13,1,2,15,256443712.500000,3.502302,0.693163,44873309.574365,224.366548,38133902.240644,190.669511
2024-10-01,73390980.657395,366.954903,0.002315,2.669549,-0.001804,169503.319532,49321451.907395,26516860.000000,2447331.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8968.319532,0.000000,13,1,2,15,256380110.000000,3.493346,0.692000,44849101.660356,224.245508,38103728.965164,190.518645
2024-10-03,71190558.289480,355.952791,-0.029982,2.559528,-0.031732,-2200422.367915,49338907.039480,25537945.000000,3686293.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17455.132085,0.000000,13,1,2,15,255401195.000000,3.587571,0.707158,43898469.642901,219.492348,37397586.026661,186.987930
2024-10-04,70043258.944255,350.216295,-0.016116,2.502163,-0.047337,-1147299.345224,49347637.694255,25686607.500000,4990986.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8730.654776,0.000000,13,1,2,15,255549857.500000,3.648458,0.715440,43489043.195960,217.445216,36910662.245717,184.553311
2024-10-07,69558293.043322,347.791465,-0.006924,2.477915,-0.053933,-484965.900933,49373834.293322,25598522.500000,5414063.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26196.599067,0.000000,13,1,2,15,255461772.500000,3.672629,0.718959,43108556.156622,215.542781,36509815.288390,182.549076
2024-10-08,69293457.378571,346.467287,-0.003807,2.464673,-0.057535,-264835.664751,49382571.128571,25378470.000000,5467583.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8736.835249,0.000000,13,1,2,15,255241720.000000,3.683489,0.720917,43486490.063278,217.432450,36558755.826773,182.793779
2024-10-09,70255867.009827,351.279335,0.013889,2.512793,-0.044445,962409.631256,49391309.509827,25785667.500000,4921110.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8738.381256,0.000000,13,1,2,15,255648917.500000,3.638827,0.713756,43432241.849592,217.161209,36618257.388302,183.091287
2024-10-10,70497853.187364,352.489266,0.003444,2.524893,-0.041154,241986.177536,49400049.437364,25490925.000000,4393121.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8739.927536,0.000000,13,1,2,15,255354175.000000,3.622155,0.711968,43460947.024839,217.304735,36756363.518619,183.781818
2024-10-11,70756595.911454,353.782980,0.003670,2.537830,-0.037635,258742.724091,49408790.911454,25589155.000000,4241350.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8741.474091,0.000000,13,1,2,15,255452405.000000,3.610298,0.710071,43401487.141229,217.007436,36724247.183492,183.621236
2024-10-14,71055843.724209,355.279219,0.004229,2.552792,-0.033565,299247.812755,49435019.974209,25938382.500000,4317558.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26229.062755,0.000000,13,1,2,15,255801632.500000,3.600008,0.707849,43686091.165575,218.430456,36714220.398655,183.571102
2024-10-15,69493630.136432,347.468151,-0.021986,2.474682,-0.054812,-1562213.587777,49443767.636432,25446245.000000,5396382.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8747.662223,0.000000,13,1,2,15,255309495.000000,3.673855,0.719240,43563341.699332,217.816708,36531358.989594,182.656795
2024-10-16,69020831.846578,345.104159,-0.006803,2.451042,-0.061243,-472798.289854,49452516.846578,25263582.500000,5695267.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8749.210146,0.000000,13,1,2,15,255126832.500000,3.696374,0.722772,43413784.339927,217.068922,36441135.930470,182.205680
2024-10-17,64182232.604920,320.911163,-0.070103,2.209112,-0.127053,-4838599.241658,49461267.604920,24930780.000000,10209815.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8750.758342,0.000000,13,1,2,15,254794030.000000,3.969853,0.762156,43028776.616115,215.143883,35633901.963685,178.169510
2024-10-18,65566177.411733,327.830887,0.021563,2.278309,-0.108230,1383944.806813,49470019.911733,25613217.500000,9517060.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8752.306813,0.000000,13,1,2,15,255476467.500000,3.896467,0.750263,43213820.177478,216.069101,36010488.093276,180.052440
2024-10-21,64522378.978406,322.611895,-0.015920,2.226119,-0.122427,-1043798.433327,49496281.478406,25486305.000000,10460207.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26261.566673,0.000000,13,1,2,15,255349555.000000,3.957535,0.759083,43086983.356620,215.434917,35865862.523805,179.329313
2024-10-22,61760394.981020,308.801975,-0.042807,2.088020,-0.159993,-2761983.997386,49505039.981020,25031755.000000,12776400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8758.502614,0.000000,13,1,2,15,254895005.000000,4.127160,0.784058,42554702.038876,212.773510,35331132.404931,176.655662
2024-10-23,61650953.783475,308.254769,-0.001772,2.082548,-0.161481,-109441.197545,49513800.033475,25032412.500000,12895258.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8760.052455,0.000000,13,1,2,15,254895662.500000,4.134497,0.785066,42491037.684473,212.455188,35133337.187192,175.666686
2024-10-24,61192659.136045,305.963296,-0.007434,2.059633,-0.167714,-458294.647430,49522561.636045,25066960.000000,13396862.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8761.602570,0.000000,13,1,2,15,254930210.000000,4.166026,0.789419,42428286.836259,212.141434,35041055.258262,175.205276
2024-10-25,57419379.789005,287.096899,-0.061662,1.870969,-0.219035,-3773279.347040,49531324.789005,24735795.000000,16847740.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8763.152960,0.000000,13,1,2,15,254599045.000000,4.434026,0.828122,42048127.722219,210.240639,34609647.347891,173.048237
2024-10-28,60382165.149876,301.910826,0.051599,2.019108,-0.178738,2962785.360871,49557618.899876,25255812.500000,14431266.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26294.110871,0.000000,13,1,2,15,255119062.500000,4.225073,0.797215,42323479.568497,211.617398,35015182.873435,175.075914
2024-10-29,59856555.756314,299.282779,-0.008705,1.992828,-0.185887,-525609.393561,49566388.256314,24713367.500000,14423200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8769.356439,0.000000,13,1,2,15,254576617.500000,4.253112,0.802430,42574810.886651,212.874054,35063129.513599,175.315648
2024-10-30,59281531.664515,296.407658,-0.009607,1.964077,-0.193708,-575024.091800,49575159.164515,24726010.000000,15019637.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8770.908200,0.000000,13,1,2,15,254589260.000000,4.294580,0.808244,42355569.401290,211.777847,34874618.382969,174.373092
2024-10-31,56990617.748016,284.953089,-0.038645,1.849531,-0.224867,-2290913.916498,-163193392.251984,220184010.000000,0.000000,163193392.251984,0.000000,0.000000,-211908250.000000,0.000000,0.000000,0.000000,-869073.876735,8772.460237,0.000000,0,0,14,14,220184010.000000,3.863513,0.772703,42128024.378904,210.640122,34723257.219049,173.616286
2024-11-01,58492424.795512,292.462124,0.026352,1.924621,-0.204440,1501807.047496,-162232941.454488,221760666.250000,1035300.000000,162232941.454488,1006874.715000,0.000000,0.000000,0.000000,0.000000,0.000000,-1713.399079,0.000000,-44710.518425,0,12,14,14,221760666.250000,3.791272,0.754714,42300313.988473,211.501570,34864511.474451,174.322557
2024-11-04,55362334.661519,276.811673,-0.053513,1.768117,-0.247013,-3130090.133994,-161834850.338481,218608953.750000,1411768.750000,161834850.338481,532425.535000,0.000000,0.000000,0.000000,0.000000,0.000000,-992.275332,0.000000,-133342.143661,0,13,14,14,218608953.750000,3.948695,0.784639,41762539.921977,208.812700,34824713.294976,174.123566
2024-11-05,58088995.132777,290.444976,0.049251,1.904450,-0.209928,2726660.471258,-161876496.117223,221601970.000000,1636478.750000,161876496.117223,2720.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.463580,0.000000,-44338.315161,0,13,14,14,221601970.000000,3.814870,0.757340,42141867.511152,210.709338,34867353.661237,174.336768
2024-11-06,60500330.870327,302.501654,0.041511,2.025017,-0.177131,2411335.737550,-161920210.379673,224130367.500000,1709826.250000,161920210.379673,660.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.537486,0.000000,-44349.724964,0,13,14,14,224130367.500000,3.704614,0.735270,42623086.175255,213.115431,34899432.989639,174.497165
2024-11-07,56630232.918853,283.151165,-0.063968,1.831512,-0.229768,-3870097.951474,-161845772.081147,219406895.000000,930890.000000,161845772.081147,0.000000,0.000000,0.000000,0.000000,0.000000,118800.000000,0.000000,0.000000,-44361.701474,0,13,14,14,219406895.000000,3.874377,0.771588,42129898.237753,210.649491,34866172.616477,174.330863
2024-11-08,56869565.361433,284.347827,0.004226,1.843478,-0.226513,239332.442581,-161890113.388567,219589310.000000,829631.250000,161890113.388567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44341.307419,0,13,14,14,219589310.000000,3.861280,0.769338,42040854.807561,210.204274,34858529.207815,174.292646
2024-11-11,56611667.494265,283.058337,-0.004535,1.830583,-0.230021,-257897.867169,-162023173.755735,219247588.750000,612747.500000,162023173.755735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-133060.367169,0,13,14,14,219247588.750000,3.872834,0.772402,42028803.552836,210.144018,34801802.815812,174.009014
2024-11-12,53605471.333647,268.027357,-0.053102,1.680274,-0.270908,-3006196.160618,-162067563.666353,216100311.250000,427276.250000,162067563.666353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44389.910618,0,13,14,14,216100311.250000,4.031311,0.804668,41579885.530648,207.899428,34733419.054167,173.667095
2024-11-13,50008881.761409,250.044409,-0.067094,1.500444,-0.319826,-3596589.572237,-162111965.738591,212375156.250000,254308.750000,162111965.738591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44402.072237,0,13,14,14,212375156.250000,4.246749,0.848333,41015174.743193,205.075874,34638082.496469,173.190412
2024-11-14,48738683.774221,243.693419,-0.025399,1.436934,-0.337102,-1270197.987189,-161913379.975779,210850167.500000,198103.750000,161913379.975779,0.000000,0.000000,0.000000,0.000000,0.000000,243000.000000,0.000000,0.000000,-44414.237189,0,13,14,14,210850167.500000,4.326136,0.864414,40977170.543407,204.885853,34724935.393912,173.624677
2024-11-18,49562199.453699,247.810997,0.016897,1.478110,-0.325901,823515.679479,-162090819.296301,211838675.000000,185656.250000,162090819.296301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-177439.320521,0,13,14,14,211838675.000000,4.274198,0.854091,40839828.401376,204.199142,34691178.852485,173.455894
2024-11-19,49747559.760056,248.737799,0.003740,1.487378,-0.323380,185360.306357,-162135227.739944,212146335.000000,263547.500000,162135227.739944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44408.443643,0,13,14,14,212146335.000000,4.264457,0.851832,40953185.150137,204.765926,34712399.007630,173.561995
2024-11-21,49524738.539377,247.623693,-0.004479,1.476237,-0.326411,-222821.220679,-162224068.960623,211995153.750000,246346.250000,162224068.960623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-88841.220679,0,13,14,14,211995153.750000,4.280591,0.855123,40659598.314932,203.297992,34665531.597350,173.327658
2024-11-22,53800602.338977,269.003012,0.086338,1.690030,-0.268254,4275863.799600,-162268513.911023,216597070.000000,527953.750000,162268513.911023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44444.950400,0,13,14,14,216597070.000000,4.025923,0.803222,41630128.371043,208.150642,34783337.106952,173.916686
2024-11-25,55245319.707680,276.226599,0.026853,1.762266,-0.248605,1444717.368703,-162401885.292320,218391273.750000,744068.750000,162401885.292320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-133371.381297,0,13,14,14,218391273.750000,3.953118,0.787930,42178044.698561,210.890223,34879675.998315,174.398380
2024-11-26,54562133.540477,272.810668,-0.012366,1.728107,-0.257897,-683186.167203,-162446378.959523,217320031.250000,311518.750000,162446378.959523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44493.667203,0,13,14,14,217320031.250000,3.982983,0.795455,42130331.567612,210.651658,34818748.119479,174.093741
2024-11-27,54990440.183228,274.952201,0.007850,1.749522,-0.252071,428306.642751,-162490884.816772,217697348.750000,216023.750000,162490884.816772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44505.857249,0,13,14,14,217697348.750000,3.958822,0.790979,42270332.246886,211.351661,34810125.113510,174.050626
2024-11-28,51915884.632593,259.579423,-0.055911,1.595794,-0.293888,-3074555.550635,-162535402.867407,214451287.500000,0.000000,162535402.867407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44518.050635,0,0,14,14,214451287.500000,4.130745,0.826149,41642144.490914,208.210722,34760388.321868,173.801942
2024-11-29,53748932.280330,268.744661,0.035308,1.687447,-0.268957,1833047.647737,-161273382.719670,216379401.250000,1357086.250000,161273382.719670,1308716.140000,0.000000,0.000000,0.000000,0.000000,0.000000,-2165.744902,0.000000,-44530.247361,0,13,14,14,216379401.250000,4.025743,0.800099,42019902.723302,210.099514,34829329.369691,174.146647
2024-12-02,55990042.134484,279.950211,0.041696,1.799502,-0.238476,2241109.854154,-161401872.865516,219116992.500000,1725077.500000,161401872.865516,4140.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-76.680597,0.000000,-132553.465249,0,13,14,14,219116992.500000,3.913499,0.776538,42272370.068384,211.361850,34987777.103389,174.938886
2024-12-03,57040587.942185,285.202940,0.018763,1.852029,-0.224187,1050545.807701,-161444522.057815,220244121.250000,1759011.250000,161444522.057815,1620.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-49.501103,0.000000,-44219.691196,0,13,14,14,220244121.250000,3.861183,0.766069,42587693.666240,212.938468,35017138.134317,175.085691
2024-12-04,55972651.442864,279.863257,-0.018722,1.798633,-0.238712,-1067936.499322,-161487706.057136,218945390.000000,1485032.500000,161487706.057136,1072.500000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.123415,0.000000,-44231.375906,0,13,14,14,218945390.000000,3.911649,0.777024,42605589.018250,213.027945,35021372.898394,175.106864
2024-12-05,57551756.936900,287.758785,0.028212,1.877588,-0.217235,1579105.494036,-161530075.563100,220871746.250000,1789913.750000,161530075.563100,1900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.298825,0.000000,-44243.207139,0,13,14,14,220871746.250000,3.837793,0.761338,43025181.149448,215.125906,35030689.379361,175.153447
2024-12-06,58211147.783070,291.055739,0.011457,1.910557,-0.208266,659390.846170,-161572955.966930,221515876.250000,1731772.500000,161572955.966930,1400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.588608,0.000000,-44254.815223,0,13,14,14,221515876.250000,3.805386,0.755127,42971893.288423,214.859466,35026454.615285,175.132273
2024-12-09,57917748.044373,289.588740,-0.005040,1.895887,-0.212257,-293399.738697,-161705639.455627,221136418.750000,1513031.250000,161705639.455627,140.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.798861,0.000000,-132799.689836,0,13,14,14,221136418.750000,3.818111,0.758398,42869545.460401,214.347727,35031254.014572,175.156270
2024-12-10,58312778.879454,291.563894,0.006821,1.915639,-0.206884,395030.835081,-161749942.370546,221539461.250000,1476740.000000,161749942.370546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44302.914919,0,13,14,14,221539461.250000,3.799158,0.754767,42853957.297099,214.269786,35032665.602597,175.163328
2024-12-11,59751423.826750,298.757119,0.024671,1.987571,-0.187317,1438644.947296,-161794257.423250,223289427.500000,1743746.250000,161794257.423250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44315.052704,0,13,14,14,223289427.500000,3.736972,0.741558,42909189.286680,214.545946,35028430.838521,175.142154
2024-12-12,59422196.632935,297.110983,-0.005510,1.971110,-0.191795,-329227.193815,-161838584.617065,222855378.750000,1594597.500000,161838584.617065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44327.193815,0,13,14,14,222855378.750000,3.750373,0.744708,42747112.207839,213.735561,35021937.533604,175.109688
2024-12-13,60079408.544684,300.397043,0.011060,2.003970,-0.182856,657211.911749,-161882923.955316,224085538.750000,2123206.250000,161882923.955316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44339.338251,0,13,14,14,224085538.750000,3.729823,0.738897,43129519.952498,215.647600,35037182.684278,175.185913
2024-12-16,59264434.086638,296.322170,-0.013565,1.963222,-0.193940,-814974.458045,-162015978.413362,223056041.250000,1775628.750000,162015978.413362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-133054.458045,0,13,14,14,223056041.250000,3.763742,0.746756,42955262.791136,214.776314,35040288.177934,175.201441
2024-12-17,55994679.897347,279.973399,-0.055172,1.799734,-0.238412,-3269754.189291,-162060366.352653,219166120.000000,1111073.750000,162060366.352653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44387.939291,0,13,14,14,219166120.000000,3.914053,0.778842,42376767.429522,211.883837,35008668.606165,175.043343
2024-12-18,54323479.776524,271.617399,-0.029846,1.716174,-0.261143,-1671200.120823,-162104670.223476,217323647.500000,895497.500000,162104670.223476,120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.770452,0.000000,-44400.100371,0,13,14,14,217323647.500000,4.000547,0.796813,42137908.984333,210.689545,34970273.411873,174.851367
2024-12-19,52912231.296063,264.561156,-0.025979,1.645612,-0.280337,-1411248.480461,-162149006.203937,215632702.500000,571465.000000,162149006.203937,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.742043,0.000000,-44412.238417,0,13,14,14,215632702.500000,4.075290,0.812898,41707542.164752,208.537711,34940347.745734,174.701739
2024-12-20,49573269.410802,247.866347,-0.063104,1.478663,-0.325751,-3338961.885261,-162193430.589198,211966112.500000,199412.500000,162193430.589198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44424.385261,0,13,14,14,211966112.500000,4.275815,0.854358,41073334.637227,205.366673,34897153.152156,174.485766
2024-12-23,49948064.741825,249.740324,0.007560,1.497403,-0.320653,374795.331023,-162326740.258175,212384237.500000,109432.500000,162326740.258175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-133309.668977,0,13,14,14,212384237.500000,4.252101,0.849982,41362342.229869,206.811711,34916915.384512,174.584577
2024-12-24,49364770.412302,246.823852,-0.011678,1.468239,-0.328586,-583294.329523,-162371213.337698,211771737.500000,35753.750000,162371213.337698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44473.079523,0,13,14,14,211771737.500000,4.289937,0.857842,41317381.329105,206.586907,34906187.315519,174.530937
2024-12-26,50420446.134446,252.102231,0.021385,1.521022,-0.314228,1055675.722144,-162460183.865554,212880630.000000,0.000000,162460183.865554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-88970.527856,0,0,14,14,212880630.000000,4.222109,0.844422,41356650.383614,206.783252,34921714.783799,174.608574
2024-12-27,51041287.584812,255.206438,0.012313,1.552064,-0.305784,620841.450367,-161626818.665188,213587443.750000,919337.500000,161626818.665188,879359.912500,0.000000,0.000000,0.000000,0.000000,0.000000,-1485.072718,0.000000,-44509.639415,0,10,14,14,213587443.750000,4.184601,0.833318,41466739.591007,207.333698,34892543.661021,174.462718
2024-12-30,48842350.128244,244.211751,-0.043082,1.442118,-0.335692,-2198937.456568,-161743072.371756,211369665.000000,784242.500000,161743072.371756,16661.120000,0.000000,0.000000,0.000000,0.000000,0.000000,-70.866021,0.000000,-132843.960547,0,10,14,14,211369665.000000,4.327590,0.862307,41173293.295216,205.866466,34880737.872570,174.403689
2024-12-31,49075336.129355,245.376681,0.004770,1.453767,-0.332523,232986.001111,-161786496.370645,211619856.250000,758023.750000,161786496.370645,914.070000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.898376,0.000000,-44313.170513,0,10,14,14,211619856.250000,4.312143,0.859339,41173094.197713,205.865471,34915413.945433,174.577070
2025-01-01,50145148.561857,250.725743,0.021799,1.507257,-0.317972,1069812.432501,-161830821.438143,212892440.000000,916470.000000,161830821.438143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44325.067499,0,10,14,14,212892440.000000,4.245524,0.845450,41343919.855057,206.719599,35050561.257787,175.252806
2025-01-02,55961746.350504,279.808732,0.115995,1.798087,-0.238860,5816597.788647,-161875158.649496,219897805.000000,2060900.000000,161875158.649496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44337.211353,0,10,14,14,219897805.000000,3.929431,0.778521,42120165.883355,210.600829,35057295.771261,175.286479
2025-01-03,55927209.491970,279.636047,-0.000617,1.796360,-0.239330,-34536.858534,-161919508.008030,219775813.750000,1929096.250000,161919508.008030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44349.358534,0,10,14,14,219775813.750000,3.929676,0.779037,41799888.271166,208.999441,34965226.451537,174.826132
