date,ranked_L1,ranked_L2,ranked_L3,ranked_L4,ranked_L5,NIFTY 50 TRI B&H,Equal-weight top-20
2023-05-12,28061582.834131435,35772884.592564754,39624293.67833325,41810660.28732076,41212852.20033623,31230984.72453689,27696295.647195965
2023-05-15,28092135.739297383,35784983.688416146,39624431.617188625,41944775.58056788,41275259.46342796,31374276.3684147,27836404.857287344
2023-05-16,28095613.535122298,35802059.87363819,39713565.17665412,41923711.77955359,41342822.83029627,31246209.82768696,27805239.77285999
2023-05-17,28074649.781064536,35721192.5847875,39602039.38834192,41746597.29052043,41116994.37379547,31067197.74949552,27705184.636451516
2023-05-18,28042792.22725575,35644520.32196298,39535859.50232764,41660905.61362106,41157315.594005786,30978704.765340164,27521621.75741849
2023-05-19,28064055.87382761,35696555.585263535,39685865.51868694,41671206.74900822,41177701.49100745,31106174.01355971,27558303.17454137
2023-05-22,28186975.915080227,35991849.70383722,39925121.77511255,42042738.092487454,41459219.96262723,31295820.24072059,27673116.297439996
2023-05-23,28217078.86409663,36120078.07233065,40121375.901495814,42104400.97808994,41596327.817356095,31353289.149303216,27804244.624279547
2023-05-24,28225717.01415234,36147839.96744394,40158112.43063107,42003390.17674285,41560953.099277675,31246268.385776002,27789935.00770408
2023-05-25,28250814.56505288,36202255.59371522,40235837.70799383,42139494.488119066,41712114.808472306,31307332.761025608,27950434.344845068
2023-05-26,28326608.72225268,36389809.412521556,40432903.014566734,42470577.2217531,42010554.38140432,31611846.535644893,28104665.422310635
2023-05-29,28372116.654825106,36493044.78927344,40572067.8567694,42604047.34317323,42174446.688644044,31781606.435768217,28234220.172299214
2023-05-30,28389285.677726556,36550999.04882178,40677118.623602554,42676276.9357952,42304343.66033512,31841757.304828815,28224622.159190647
2023-05-31,28376545.25843244,36488272.21433665,40635423.50345105,42572168.92182863,42234214.66548006,31688639.6136103,28264591.406378448
2023-06-01,28415460.900479313,36614908.46892374,40771983.2348934,42633031.079244845,42481081.33809245,31608895.20795734,28295450.29158187
2023-06-02,28463494.57481996,36719930.4990384,40833243.72460204,42712198.827756785,42619136.576390564,31716079.934133857,28371478.872761518
2023-06-05,28512321.067757193,36813620.87881914,40939842.05427119,42885317.47523901,42697451.85293227,31818275.51112428,28384307.310597893
2023-06-06,28531414.532859154,36834113.72596854,40975027.92458555,43121873.67665226,42912779.97826137,31827141.205804743,28480889.289901897
2023-06-07,28572684.959730886,36897025.95254182,41029956.90982756,43279435.42912254,43027251.05933765,32045152.971295994,28605635.622664895
2023-06-08,28536873.598504286,36770977.55865562,40897210.26011118,43128650.232751936,42746100.09624557,31887912.790609155,28451599.31758544
2023-06-09,28512470.449311275,36698054.794426605,40811646.7255504,43127380.5876426,42764545.83906959,31769941.6644317,28318347.996167548
2023-06-12,28553528.138228852,36795095.89106116,40982039.21767675,43286035.80640488,42859785.685543425,31835163.66400305,28429160.532928757
2023-06-13,28615857.838093903,36984416.89627771,41235626.89453632,43543174.61705576,43165752.002623305,32031380.10875408,28476337.07753877
2023-06-14,28608633.25065245,36953188.531735,41174911.437121585,43557443.97947881,43072342.526041836,32099342.626892447,28410783.520159163
2023-06-15,28620614.822814167,36982248.38466023,41158897.86976746,43631873.89377628,43244457.255883574,31992919.155873433,28397670.60896191
2023-06-16,28691228.051147886,37176611.854037136,41504907.29469526,43982570.61005045,43538616.19223309,32229716.356328312,28549800.449131206
2023-06-19,28712293.537390757,37210029.154259995,41520251.16832249,43931506.16510986,43630196.87105881,32116617.26315888,28483318.898617152
2023-06-20,28748558.756097294,37293660.146777034,41617680.55871801,44050122.590006836,43764945.13403169,32221483.089009464,28565345.378795974
2023-06-21,28746617.188520025,37262654.27045902,41594081.81585167,44105418.31739207,43701371.35393545,32290265.420394376,28532808.794231813
2023-06-22,28703462.58479121,37109122.7754229,41387132.43983778,43938588.34736795,43501381.78085476,32143671.10029478,28471189.35573951
2023-06-23,28602289.945043128,36806084.41178566,40832844.93079065,43313728.930036865,42977611.4148743,31962632.912222594,28262219.00829596
2023-06-26,28732460.418138016,37158452.46542163,41382953.00489247,43812856.08642998,43522525.43848777,32006574.902237266,28420401.16234401
2023-06-27,28773389.385239106,37254397.87819903,41529732.96451269,43915075.13058804,43735490.65150125,32222701.09726147,28550298.40157232
2023-06-28,28826709.600929443,37454264.354403995,41982436.568996474,44493167.67765678,44133281.70946185,32487606.180454947,28719288.729124423
2023-06-30,28894629.25584878,37655500.01287772,42332672.08031385,44766445.369885236,44353486.24540945,32862389.661920726,28890864.081999015
2023-07-03,28916323.10008116,37684412.13585234,42473445.19453963,45084747.524710566,44496413.394932844,33091058.99961703,28889503.797561683
2023-07-04,28971430.87407845,37851680.00184478,42583289.070113316,45074764.40282104,44914400.7371456,33204790.52014808,28934420.23919718
2023-07-05,28989475.779157206,37878721.903878376,42492914.64010089,44922891.86474182,45077921.42170042,33221128.226989888,29089803.076917782
2023-07-06,29017555.256456517,37954110.820246026,42450686.904584214,44876976.16058044,45184132.95003301,33390279.12298721,29223896.25890273
2023-07-07,28984575.556127835,37850659.25108854,42314970.86364518,44774731.04044446,45043841.57229881,33108075.980291687,28982693.42663727
2023-07-10,28997905.172712263,37858384.3374631,42309841.574806646,44847819.93243547,45086001.22136222,33149336.00982839,29034845.942616157
2023-07-11,29023758.76293208,37918872.07719086,42587572.312751435,45136509.649154216,45195223.220449135,33295450.153597865,29239195.110330373
2023-07-12,29014581.926281523,37869619.33209774,42595208.49568343,45247497.45043639,45214413.56424673,33201124.783774253,29146516.08615318
2023-07-13,29044833.41291221,37965436.10232471,42733063.87368459,45309022.08638969,45329372.252910614,33253171.213311892,29048427.647252373
2023-07-14,29125504.47297579,38219354.88801274,43217935.94683691,45624804.8071218,45567544.28659642,33517010.539284863,29041962.119146623
2023-07-17,29173715.081865862,38338328.98161099,43313159.42350372,45673728.47397773,45680360.42318651,33768740.05244462,29107906.978037104
2023-07-18,29193795.899470076,38398701.91125517,43449818.977337174,45657481.03457919,45611594.588049635,33833517.010539286,29035160.214986376
2023-07-19,29233271.29130497,38506824.35726474,43568141.477090985,45742309.18049819,45848978.34871315,33977218.561040364,29205827.0003298
2023-07-20,29253190.007522363,38564867.56978087,43632375.672847286,46319179.161842555,45951412.95533286,34235061.53869577,29320021.545124844
2023-07-21,29188575.798274115,38330322.79894476,43245882.81468825,46173094.06288698,45959608.40806459,33835484.56233098,29239831.561198987
2023-07-24,29222088.697759844,38403105.49949034,43342946.254085705,46185483.0895795,46153377.30506341,33711025.199888036,29426855.89322988
2023-07-25,29228391.305998605,38417340.36937913,43419590.82713111,46265295.42237213,46188896.1433343,33725184.545817606,29535668.309104554
2023-07-26,29261505.989718903,38516162.25737223,43584113.34817271,46438712.11346577,46249547.078496695,33892602.12237938,29652558.279644236
2023-07-27,29279516.822652142,38581096.14797203,43703459.4660148,46314846.912972465,46217343.8607066,33693176.69434903,29632998.976382785
2023-07-28,29271058.902673848,38542839.15777347,43670659.842647865,46395038.76754093,46163925.45956008,33674051.62246897,29729433.04842009
2023-07-31,29289484.807177853,38575368.58987174,43736722.47576988,46445674.28189534,46145469.82865246,33858790.6817684,29916542.92230297
2023-08-01,29283424.139055125,38537693.61902421,43711547.88788852,46413472.67515327,45930480.92695965,33824065.73496843,29909708.753164694
2023-08-02,29210877.00140319,38291153.77515058,43227556.907270595,45833824.28752832,45256112.001377754,33483292.791616354,29637406.759953007
2023-08-03,29172242.01886085,38160233.67275332,43105329.29261806,45670852.80767518,44815211.4840658,33241412.74903291,29588918.84114352
2023-08-04,29192820.36373715,38215949.32843839,43153323.79409225,45849225.73571639,44830534.06375466,33474438.808553696,29615378.081981987
2023-08-07,29236971.866060626,38328399.27509281,43322204.89737916,46059877.74389081,45027415.78406199,33612108.87588379,29729677.25205765
2023-08-08,29266240.085036047,38426700.15413197,43527609.11449001,46181088.30436754,45361157.00591407,33566761.49173218,29763010.400928263
2023-08-09,29315386.710584898,38572615.77711118,43746704.198534675,46477477.023351684,45672902.88885833,33694289.29804076,29906486.711472407
2023-08-10,29308204.242876086,38534313.64421563,43720220.149674684,46508141.400965914,45621023.43306454,33540808.54667021,29854314.615396105
2023-08-11,29269723.932078555,38398883.75563052,43517760.7180716,46314566.43733295,45350944.888702475,33357556.86283236,29735976.74119117
2023-08-14,29252800.72092673,38321874.57336238,43419550.025517814,46212256.02306071,44987604.49042089,33371997.28758931,29661119.089153416
2023-08-16,29274547.356987756,38396297.75326966,43529656.068049625,46203421.48425406,45050702.19552818,33424231.103011873,29713426.65816219
2023-08-17,29278078.740531016,38397923.83369729,43523393.9544916,46071838.66442825,45112860.37264388,33252983.827426966,29678910.94058701
2023-08-18,29233409.782168914,38240362.15973276,43368876.46134584,46047699.00713799,44799241.96238056,33162980.044574413,29595089.660398312
2023-08-21,29327096.881874103,38501898.875219256,43774035.34363186,46480804.5232442,45406736.96996366,33318182.403762706,29703152.071683533
2023-08-22,29332846.55707501,38508549.93498476,43755813.83327046,46466871.70912641,45416353.461374626,33323077.860006344,29731125.443587087
2023-08-23,29361942.141216747,38592558.241285846,43902269.4441324,46565425.80894262,45627417.11625698,33404766.394215394,29831584.064323604
2023-08-24,29371291.13446867,38607837.544308215,43895025.926380016,46437143.07281655,45564134.184780926,33306295.11168784,29718157.603069477
2023-08-25,29378347.287000164,38603971.59423755,43919422.03017565,46592483.500871904,45624279.66711669,33098577.8582496,29517088.336723875
2023-08-28,29414587.222941596,38700070.48530372,44064590.45669377,46655953.02795352,45874216.35607019,33167770.096257783,29598409.248819284
2023-08-29,29468855.763777368,38872448.524161264,44285918.79781829,46792623.613600925,46300064.24484514,33230579.502560742,29717467.901320085
2023-08-30,29470841.464740008,38862695.06085475,44326563.01130296,46878883.614048675,46120634.29828341,33238894.751204245,29683903.50185535
2023-08-31,29416924.23989159,38660489.751140065,43916667.49455784,46482316.10734562,45553526.60113896,33077988.83414358,29653730.370349452
2023-09-01,29502730.54188296,38940051.2339065,44424968.99484964,47055058.39083542,46166541.10704751,33389752.10018586,29898931.986924767
2023-09-04,29537563.2111645,39030222.59121178,44588215.48318382,47084139.61376444,46163449.87317391,33550458.919743795,29950920.328558695
2023-09-05,29556739.725301098,39082586.619847,44628351.11606666,47131572.16167176,46264193.313553646,33629652.8793598,29935944.067752346
2023-09-06,29567199.51780213,39109841.105570555,44654229.14017202,47195799.6965035,46399435.660538696,33691724.453740865,29920562.800930858
2023-09-07,29592667.641586754,39191716.239160925,44788792.41564571,47318120.06457329,46560755.66415838,33891032.76559314,29932821.38756603
2023-09-08,29628087.846810702,39316039.52073951,45007199.69253483,47501200.765943535,46924627.07444205,34050615.26984153,29926930.131616436
2023-09-11,29692424.707267813,39500702.55980402,45292542.27758972,47795772.62014301,47222476.77537305,34353688.51547046,29978845.317613684
2023-09-12,29669670.73933949,39412629.68418522,45135916.81047024,47477665.90515225,46967902.562518105,34348266.03642547,29940084.11923833
2023-09-13,29696557.603629503,39486876.207161754,45212796.59500174,47604432.02377424,47100922.256473936,34480220.83426538,29928619.941526175
2023-09-14,29748051.550293766,39635159.62885513,45396024.131231375,47810682.22607147,47273129.607269906,34537104.161957614,29962377.278698612
2023-09-15,29771032.579488214,39710686.19938687,45556508.169206284,47950655.26210647,47387718.364935406,34690432.66229667,29972787.08475083
2023-09-18,29796564.415130015,39775071.60786186,45710669.78850835,48128040.371612325,47706615.10862865,34588986.628845945,29960734.596587427
2023-09-20,29780311.885944102,39698638.69133418,45635711.12908073,47972549.1144598,47561161.379327334,34190533.96779071,29909045.103542116
2023-09-21,29775814.16297159,39665596.65696293,45548555.42832923,47830469.15398445,47390807.32870969,33917266.7894825,29854124.983371764
2023-09-22,29786892.273621526,39697690.27228132,45650951.22965329,47837923.27768472,47481850.93516739,33800267.72758308,29853398.786016278
2023-09-25,29803982.85690719,39696969.3176705,45602076.88999384,47955570.401500195,47583704.72585475,33800783.03876662,29860853.89385021
2023-09-26,29821764.3031402,39744759.282599464,45801792.449950755,48168422.1123412,47751987.71081979,33783883.17427004,29855095.790988382
2023-09-27,29826434.08377672,39759708.64782679,45855057.01221942,48347950.40767094,47742904.60300734,33872844.623137705,29884447.230117355
2023-09-28,29766683.981160562,39531263.479916796,45467556.5326046,47866577.00481205,47254950.639381856,33541417.55079621,29832104.845226545
2023-09-29,29857838.491448086,39881988.547631435,45997754.12395822,48347632.66728671,48040310.88274764,33738559.21335405,29875401.1661257
2023-10-03,29861739.859683923,39843648.56688908,45893910.13652904,48171506.97541183,47908061.736408964,33550318.3803301,30033814.07960766
2023-10-04,29817239.122285172,39659119.7520463,45652057.3560366,47987681.07912098,47526548.153191164,33391145.782704983,29989707.412115548
2023-10-05,29863291.743135776,39811559.074372485,45967424.804725334,48219125.4893294,47796954.84551077,33579515.44352482,30037894.066063352
2023-10-06,29929898.972397827,40021166.533987984,46304911.23263852,48569062.706094965,48281848.06341985,33764687.83268314,30024391.201999977
2023-10-09,29907760.735904694,39889770.82506347,46074074.95418132,48464911.526236825,48022058.544071585,33522140.227884658,30012599.906213954
2023-10-10,29977063.89994749,40113560.834678784,46398313.549295396,48756188.71963632,48455052.864702865,33827075.62074502,30129657.150869273
2023-10-11,30023459.173212565,40285108.982185364,46681702.37385045,49109497.46988253,48924741.21118391,34035846.919785954,30140524.36742696
2023-10-12,29999637.805862196,40185502.767703705,46569318.9278898,49098221.52703342,48894542.33356683,34006052.56408304,30155679.174772106
2023-10-13,29999588.54805869,40183069.691354275,46536780.711456805,49325197.14114693,49173064.98190373,33932234.2370408,30169543.76139227
2023-10-16,30031917.103775773,40255864.8770643,46613846.75087081,49358113.6545493,49304330.00493271,33899125.493498296,30183761.940955374
2023-10-17,30046361.285296172,40307239.35408757,46757976.952851884,49513997.9969192,49384231.25745037,34036069.4405243,30204921.828093857
2023-10-18,30051353.827175338,40334194.46984584,46818638.63457741,49603996.396541685,49478450.28618267,33794892.09500933,30191144.67601379
2023-10-19,30056649.72957576,40354747.72445975,46911669.296090774,49714253.85347477,49615862.09118178,33718778.29087676,30168676.74896438
2023-10-20,30031367.742659964,40246041.61804996,46781990.18743538,49667990.36777651,49562822.922499865,33582806.4081288,30139420.99131186
2023-10-23,29985515.614451565,40045292.71611151,46489667.30109316,49399330.83296185,49361537.49556762,33134462.255212545,30071407.26453424
2023-10-25,29964014.77836612,39927260.616791956,46237554.67304007,49060998.82132732,49192387.61948631,32885356.144441724,30044915.50903941
2023-10-26,29875040.36907195,39603575.48944439,45694195.06966015,48386319.77346742,48526347.775242016,32429809.346573707,29966440.072518524
2023-10-27,29958388.64375418,39931231.41704796,46376046.20099957,49160946.73513006,49080764.52876673,32757301.315331794,30036505.62414564
2023-10-30,29952163.1151847,39899504.75776766,46376486.136966676,49234012.83683744,48974406.20671746,32918336.060188342,30036505.62414564
2023-10-31,29961275.1233631,39920181.183187425,46298961.491229706,49117885.04187024,49055275.56926406,32812861.230211753,30036505.62414564
2023-11-01,29946592.999044374,39861625.76848526,46229739.6097337,49105927.3039788,48992155.22749911,32659298.49751655,30180689.695313428
2023-11-02,29999880.521492068,40046111.95417659,46573611.524013884,49495440.33053535,49285480.81477507,32916380.22001445,30180689.695313428
2023-11-03,30031868.92220003,40156413.80792874,46821339.833454356,49679181.016675115,49326581.701406136,33088939.196793824,30180689.695313428
2023-11-06,30082928.009605322,40292561.373748496,47096287.28206289,50069227.9313837,49650391.50953527,33400655.616364874,30180689.695313428
2023-11-07,30095268.674522515,40333335.900632545,47177565.15668848,50077551.66785893,49662447.34398493,33391942.17271591,30180689.695313428
2023-11-08,30108570.21853453,40372911.096212246,47250249.550941914,50279281.714892775,49802023.47807415,33455243.466966793,30180689.695313428
2023-11-09,30104808.891808387,40349689.46061464,47241704.21487443,50319368.07249676,49914181.16185987,33372348.636123545,30180689.695313428
2023-11-10,30115097.19451114,40379313.493966796,47313456.648537256,50450843.24068236,50029267.89539902,33424067.140362564,30180689.695313428
2023-11-13,30144624.741407376,40448242.60125387,47460701.008870415,50614285.177018635,50109448.99544764,33455348.871527065,30180689.695313428
2023-11-15,30197972.13458351,40609971.02133584,47713683.034756094,50821852.24820409,50244578.61135083,33854422.248326115,30180689.695313428
2023-11-16,30235068.2167007,40721426.57054767,47925733.337672174,50964904.03007522,50393389.64437896,34015995.72760182,30180689.695313428
2023-11-17,30213815.179416943,40622247.78959937,47704170.16067746,50931242.12260859,50432610.97755937,33958444.83769454,30180689.695313428
2023-11-20,30217998.709864777,40608795.95665584,47726421.44011492,50941264.08223002,50360165.87772855,33893398.5123903,30180689.695313428
2023-11-21,30237067.946148507,40653539.855957925,47754244.34383631,51048148.667493045,50480937.16191733,34047265.747148514,30180689.695313428
2023-11-22,30259033.06386807,40712979.42573637,47837415.017903544,51124065.81347597,50564713.7465436,34096243.73282052,30180689.695313428
2023-11-23,30242101.563190926,40608209.66611857,47631768.462368004,50853073.020190306,50409248.131664455,34079332.15670613,30180689.695313428
2023-11-24,30251880.944284584,40661940.577231936,47752003.42728107,51091446.537647605,50570402.81733698,34066695.32109157,30180689.695313428
2023-11-28,30291760.74641254,40746181.90511981,47895456.868933246,51205404.60049483,50665486.51246218,34230259.77539459,30180689.695313428
2023-11-29,30328107.037868116,40870108.67103601,48099268.186551794,51353648.421770826,50764310.20140704,34586316.37998578,30180689.695313428
2023-11-30,30316154.102682475,40809522.39055912,47940071.13727208,51203100.25787098,50657115.428885184,34649242.90246682,30180689.695313428
2023-12-01,30335753.822853908,40867963.96124688,48008170.37408978,51252324.349628374,50638240.82320239,34881109.51182463,30301398.26536088
2023-12-04,30378032.08232282,40986397.01655983,48177778.870356396,51299112.007998265,51240629.88157548,35602041.569216244,30774833.54718651
2023-12-05,30385049.173443712,41007989.484858945,48198323.442718506,51358911.78489091,51235261.2011666,35891646.45436627,30910063.37916633
2023-12-06,30417807.280349873,41104439.3842775,48312721.874960355,51431154.49246357,51360819.31627221,36033837.20617015,30856306.919752363
2023-12-07,30414540.153234817,41079830.465040505,48281945.417341016,51437741.3810364,51366665.477234356,35970898.972071305,30898791.085339088
2023-12-08,30444622.792292092,41169746.477373004,48436029.0701196,51538636.20092965,51434520.93439517,36088354.787065215,30866274.150834948
2023-12-11,30484002.50856166,41259920.5597543,48467059.11042658,51424989.45553155,51362472.69550014,36136079.629631795,30806131.111802083
2023-12-12,30483477.963663463,41238508.799940586,48462533.20661112,51501513.502948746,51551672.83985108,35979952.05263669,30829411.793867238
2023-12-13,30495640.685905777,41264464.47282214,48504428.66448973,51762016.73328828,51874437.28211205,36014337.36252024,30962544.71619159
2023-12-14,30541431.925482377,41411973.82862427,48744871.734321825,51890122.896870755,51972498.52262556,36455455.447249115,31182978.53820979
2023-12-15,30598170.432587065,41577293.11757233,48938383.66636686,51938675.74401683,52024204.061734185,36926953.46857128,31295787.408890832
2023-12-18,30603769.00706693,41565049.534530476,48939552.29991929,51963534.33710806,52021571.075873345,36861555.79473282,31265703.2302848
2023-12-19,30607381.585640993,41576788.55764014,49009867.18263278,52103310.17075382,52091651.31176112,36920875.13892906,31289685.19995271
2023-12-20,30527465.18271262,41323555.01502301,48742560.92885709,51776052.689567246,51505794.59795766,36399427.067656845,30694046.566812955
2023-12-21,30567924.798475835,41442446.406904675,48914271.03885197,52071411.89386936,51869099.68480595,36579985.07939891,30815089.0627779
2023-12-22,30607971.68312471,41564281.48351081,49093512.51287723,52248761.53398127,52096026.57264901,36742390.083538964,31164941.622563314
2023-12-26,30632949.54803925,41607010.27973595,49130031.36613921,52320284.33895265,52179873.82937271,36900602.32850385,31436879.216619223
2023-12-27,30669567.77886348,41711562.53199581,49320107.16265525,52506854.91100412,52374214.72527776,37267902.08619048,31821842.05182206
2023-12-28,30689023.73978951,41756360.907068685,49353872.80077803,52576279.02637034,52493033.16067675,37481240.91617644,32229702.81687039
2023-12-29,30683259.96959137,41742815.31679259,49342849.191729695,52557708.44909435,52456302.165562466,37399798.32594135,32150652.56163569
2024-01-01,30702233.812566806,41767979.64636119,49338169.24614372,52542319.90901614,52469779.002681874,37417869.3522187,32168128.421511073
2024-01-02,30702872.065619957,41758210.59206603,49304945.99958675,52542174.65374907,52420280.49582173,37286933.46512807,32126398.996803083
2024-01-03,30635736.366057828,41549260.37724267,48979198.09988702,52070354.781825975,51885910.937192194,37031385.96456298,31874727.14754651
2024-01-04,30673474.46408025,41654083.75214667,49176018.547349185,52330035.29355848,52191587.077069566,37274530.86186966,31957376.56624014
2024-01-05,30663466.120532013,41614839.30961331,49142003.51679241,52308669.94570747,52151335.64346925,37364382.39369071,31861903.65511111
2024-01-08,30596011.657833032,41370044.83922374,48834447.9674328,51913292.21648993,51621127.376347035,37023949.08725506,31578011.280969296
2024-01-09,30634038.730762307,41477793.61768911,49053772.573490016,52200912.0366411,51841391.876656674,37078759.45859533,31796001.407930546
2024-01-10,30667800.602234367,41570571.23645292,49212798.77685332,52431567.23991214,52053117.82424434,37205818.800191596,31714467.979067225
2024-01-11,30676233.522449266,41591378.94577089,49232754.07782747,52439952.82661464,52061291.46938616,37254867.05557045,31893865.878774073
2024-01-12,30715044.991607092,41708817.99589878,49403650.976717256,52677080.047060244,52322231.56235831,37680560.93964652,32015841.40628341
2024-01-15,30741445.046509728,41786346.66947966,49489602.71804813,52757035.36056145,52420546.18559445,38029731.112966746,32278381.45043052
2024-01-16,30737816.96284026,41772131.08463807,49479466.010734715,52752146.61816154,52322485.82182169,37917650.93054659,32215068.147739306
2024-01-17,30562643.679114617,41208026.8418858,48534883.40286167,51632982.01106364,51176428.157260776,37125406.832323596,31767155.535949882
2024-01-18,30550995.19553312,41142620.19147891,48454163.64473415,51520071.539579764,50997639.44218821,36936568.706791446,31688505.53842835
2024-01-19,30697270.26229612,41624166.133673504,49263229.23665737,52765210.20402196,52349815.92688053,37228000.604319476,32107944.477099136
2024-01-23,30482617.23152772,40893607.77388243,48038868.005774334,50856400.1567435,50150288.91581578,36567535.62966927,31627245.95041453
2024-01-24,30698872.55181693,41638317.93139002,49287752.850698955,52578237.00362535,52033013.90182216,36938524.54696534,32256279.700885322
2024-01-25,30651176.09645335,41511013.47405645,49122660.40235048,52539883.55374211,51858857.5852578,36764021.44162988,32207129.664379515
2024-01-29,30746104.217808582,41761026.419624366,49581946.71009714,52871608.17824142,51860563.25842689,37426875.58631286,32652622.22659274
2024-01-30,30693225.125573803,41584256.36351248,49336908.592864856,52592139.21989336,51618443.96947373,37055839.822545566,32474608.867222615
2024-01-31,30833677.83328821,41947641.17479897,49758516.47392342,53069004.257404454,52282433.93299605,37406427.10162053,32719287.695477113
2024-02-01,30821342.545851395,41811340.12096635,49636604.42946242,52849980.732134454,52338536.49047501,37357788.75286495,32734117.465067565
2024-02-02,30960720.596822064,42188890.502397165,50057892.541163325,53413458.27565001,52562321.475555375,37626968.576558255,33097818.20202875
2024-02-05,30859168.3098166,41825657.82455018,49884712.104200356,52921432.729147345,52117809.21833433,37485585.92638311,33288828.809323587
2024-02-06,30979511.94134236,42172523.52668868,50358375.519857585,53718391.03670752,52890394.58685391,37761289.12119533,33418984.351441525
2024-02-07,31027728.843489137,42325593.37174999,50680815.261551484,54169967.03539845,53116810.051293306,37763198.114897996,33374514.900337406
2024-02-08,30915099.01640539,41992151.10980981,50125450.07929669,53807900.72525697,52666480.611671016,37418993.66752825,33484186.611073762
2024-02-09,30860281.210239615,41808675.49094384,49845622.473107874,53420660.856319904,52206948.76800551,37533837.791751035,33501880.48359306
2024-02-12,30844382.604941804,41762759.813795805,49594318.632783264,53181364.32323247,52311888.52493484,37247067.11811049,33263696.055617683
2024-02-13,30859595.3834877,41570198.26775688,49190645.08096089,52437275.21937095,51410167.065225914,37466179.77567567,33485217.771929905
2024-02-14,30911073.933694407,41675099.615170926,49296666.605277784,52460358.80689808,51492130.70156624,37632988.34811144,33639363.45725251
2024-02-15,30962052.005710587,41847325.10611375,49531494.4557486,52581956.33585074,51968431.933974326,37763865.677113034,33850811.691927955
2024-02-16,31030808.34968494,42052642.24066116,49830616.132388026,52958764.0562658,52319708.26246868,37994034.10188873,33929074.059727475
2024-02-19,31048704.697928682,42077811.0753447,49764671.39085611,52904995.29200887,52235477.536266044,38134596.93881734,33999263.04499947
2024-02-20,31088827.88077689,42176242.28484136,49964520.87227267,53045617.52853179,52285561.74923505,38268331.90256402,33975657.83226006
2024-02-21,31062628.0863271,42115306.38832188,49945130.429931216,53049308.70670161,52051438.5583829,38023699.62979576,33739419.92464254
2024-02-22,31077116.56472818,42174164.635862164,50006802.563846454,53231782.57655523,52252435.46372812,38303665.85349,33922964.91603489
2024-02-23,31085133.316129036,42168053.27753813,50008064.774033055,53249941.63812961,52301872.465289265,38295456.00940677,33886407.246983975
2024-02-26,31012854.639777694,41891604.13520088,49612944.13345109,52785548.14812577,51717851.25867604,38139223.027851395,33807487.95240036
2024-02-27,31043804.484220207,41995555.60395116,49856017.89882606,53168925.4768417,51796708.64523059,38270767.91906803,33892148.70687082
2024-02-28,30953950.102407325,41686609.96721691,49412309.240545906,52702912.997463115,51535626.12809378,37844570.435426235,33580706.292551525
2024-02-29,30966806.87159272,41725628.255673215,49473760.58198592,52797328.044895984,51395946.86349774,37899088.01632131,33511110.46135719
2024-03-01,31115072.030819684,42228586.48496821,50362567.25334966,53844440.84895066,51865909.45460745,38512823.635918595,33701331.52427506
2024-03-04,31153393.4398152,42295820.61621837,50496223.22970995,54034419.39471507,52316590.41775069,38628054.24352904,33691814.575606175
2024-03-05,31142873.717093743,42243577.50218456,50369180.43512277,53887705.17538286,52284174.097788826,38543016.18662697,33742659.11896077
2024-03-06,31206103.299726322,42381855.13003897,50540952.379010305,53900819.070672154,52719030.87805768,38746037.0813243,33789991.10405553
2024-03-07,31270116.337875232,42586503.84991285,50747016.51149365,54230514.83069958,53152433.25867112,38779684.55928596,33825812.864771605
2024-03-11,31264014.9081774,42525948.32297152,50685178.25623105,54215218.72514024,53051997.32787086,38502236.33342039,33715163.858457945
2024-03-12,31212350.40044178,42321608.94739924,50382575.01471004,53842059.38093329,52703074.233601734,38507494.84981607,33499119.51718603
2024-03-13,30920054.299334202,41249259.21532565,49067832.56361849,51901097.44566554,50254968.12323258,37924818.440644935,32871668.185114086
2024-03-14,31138816.055017192,42031656.92688233,50200030.503077894,53464103.62758706,52274992.61597979,38181619.08431545,33173174.13093763
2024-03-15,31134800.917653307,42037370.58220087,50160077.08320978,53456425.426814936,52382550.21195778,37969545.109052725,33063973.316259325
2024-03-18,31207277.526908785,42215446.42983697,50510589.59598756,53878412.67676902,52611487.30992748,38025280.6981998,33086310.688515373
2024-03-19,31117319.16849559,41889522.51112443,50168246.28966032,53336615.69604224,51960934.81962982,37614554.26168204,32748708.484246112
2024-03-20,31113738.067848664,41861709.88683206,50111795.32461349,53215286.83320758,51727442.93313534,37651879.18763534,32781442.087664157
2024-03-21,31279967.425130747,42461793.85709159,50873573.80096873,54187381.08838226,52646641.6505586,37949857.8795179,33014510.97622551
2024-03-22,31384254.84050461,42830979.822034806,51425644.518847734,54945663.461683534,53244830.97201417,38096054.00461203,33207550.471970327
2024-03-26,31361921.185018387,42752571.96106963,51417352.20694567,55056140.427864105,53345155.67442411,37937373.29493484,33166309.37418636
2024-03-27,31348787.79231649,42678504.75061757,51402485.83353902,54907054.6428539,53024895.51707275,38142408.5878951,33115975.55540798
2024-03-28,31494953.687383465,43139921.95044023,51973676.5032866,55673507.26367415,53868274.3088415,38492843.61593858,33461334.831245452
2024-04-01,31658168.24400066,43624716.57838319,52548459.82920129,56451840.15815153,54428028.064719394,38725787.694134705,33558302.96219382
2024-04-02,31696230.862133607,43780522.76378673,52736969.87673028,56874001.73056169,54893243.13502096,38710796.82334078,33679188.478609145
2024-04-03,31669304.285929725,43699609.597278245,52529965.25116978,56720903.26717093,54873491.851096824,38678578.16275167,33581032.894475915
